"counts","names"
18,"all levels"
18,"all when"
18,"almost impossible"
18,"alone is"
18,"already started"
18,"already there"
18,"also we"
18,"although not"
18,"always feel"
18,"always fun"
18,"always great"
18,"always know"
18,"always seemed"
18,"am is"
18,"am with"
18,"amazing thing"
18,"america to"
18,"an editor"
18,"an elite"
18,"an essential"
18,"an institution"
18,"an intense"
18,"an outlet"
18,"an urban"
18,"and ability"
18,"and bright"
18,"and bringing"
18,"and broken"
18,"and calling"
18,"and care"
18,"and character"
18,"and commitment"
18,"and complete"
18,"and complex"
18,"and continues"
18,"and corn"
18,"and created"
18,"and dancing"
18,"and educational"
18,"and effective"
18,"and email"
18,"and encourage"
18,"and expand"
18,"and explain"
18,"and fair"
18,"and fear"
18,"and fluffy"
18,"and friend"
18,"and growth"
18,"and hand"
18,"and hey"
18,"and highly"
18,"and holding"
18,"and jim"
18,"and news"
18,"and office"
18,"and perfect"
18,"and performance"
18,"and produced"
18,"and purple"
18,"and reduce"
18,"and ride"
18,"and romney"
18,"and sit"
18,"and style"
18,"and supporters"
18,"and television"
18,"and threatened"
18,"and thursday"
18,"and travel"
18,"and tweet"
18,"and vanilla"
18,"and wild"
18,"and world"
18,"and wrote"
18,"angeles and"
18,"announced it"
18,"another new"
18,"any major"
18,"any point"
18,"anything at"
18,"anything new"
18,"apparently he"
18,"appealing to"
18,"appears in"
18,"apple store"
18,"application for"
18,"appointed by"
18,"appointment of"
18,"april i"
18,"are building"
18,"are continuing"
18,"are difficult"
18,"are hoping"
18,"are learning"
18,"are limited"
18,"are losing"
18,"are paid"
18,"are related"
18,"are sitting"
18,"are taken"
18,"area but"
18,"area we"
18,"arguing with"
18,"around so"
18,"as great"
18,"as head"
18,"as how"
18,"asks for"
18,"assistance to"
18,"at as"
18,"at christmas"
18,"at ease"
18,"at old"
18,"at present"
18,"at red"
18,"at someone"
18,"at three"
18,"attention in"
18,"available as"
18,"awarded the"
18,"awesome job"
18,"baby boomers"
18,"baby its"
18,"back before"
18,"background of"
18,"bad in"
18,"balance between"
18,"ball is"
18,"balsamic vinegar"
18,"band on"
18,"bar on"
18,"bar to"
18,"base is"
18,"bay and"
18,"be accepted"
18,"be affected"
18,"be among"
18,"be applied"
18,"be ashamed"
18,"be attending"
18,"be comfortable"
18,"be creative"
18,"be healthy"
18,"be limited"
18,"be nothing"
18,"be reading"
18,"be responsible"
18,"be satisfied"
18,"be sitting"
18,"be together"
18,"be years"
18,"beat and"
18,"beautiful as"
18,"because everyone"
18,"because one"
18,"become part"
18,"been all"
18,"been feeling"
18,"been invited"
18,"been left"
18,"been married"
18,"been replaced"
18,"been taught"
18,"beers in"
18,"before him"
18,"before taking"
18,"beginning at"
18,"beginning the"
18,"behind that"
18,"being built"
18,"being single"
18,"being treated"
18,"being very"
18,"best chance"
18,"best things"
18,"bet on"
18,"better chance"
18,"between you"
18,"big picture"
18,"big to"
18,"birthday cake"
18,"birthday in"
18,"birthday wishes"
18,"blessing to"
18,"block and"
18,"board will"
18,"boards and"
18,"books by"
18,"bored and"
18,"born i"
18,"born with"
18,"both had"
18,"bother to"
18,"bottom and"
18,"bound by"
18,"boy with"
18,"boyfriend and"
18,"boys to"
18,"brand name"
18,"break for"
18,"break into"
18,"breaks down"
18,"bring their"
18,"bring us"
18,"britain and"
18,"british columbia"
18,"broke his"
18,"budget to"
18,"building to"
18,"business cards"
18,"business model"
18,"businesses to"
18,"but about"
18,"but any"
18,"but definitely"
18,"but keep"
18,"but last"
18,"but others"
18,"but tonight"
18,"but ultimately"
18,"but wait"
18,"but whats"
18,"buy more"
18,"by creating"
18,"by little"
18,"cafe is"
18,"california in"
18,"call back"
18,"called them"
18,"calls me"
18,"can cut"
18,"can drive"
18,"can pay"
18,"can sleep"
18,"can visit"
18,"can walk"
18,"candidates in"
18,"cant handle"
18,"cant live"
18,"cant play"
18,"cant we"
18,"card that"
18,"care but"
18,"career the"
18,"carrying out"
18,"case has"
18,"central to"
18,"challenge you"
18,"challenges and"
18,"championship and"
18,"change but"
18,"change we"
18,"charles and"
18,"cheering for"
18,"child with"
18,"christmas party"
18,"citizens and"
18,"city by"
18,"claim the"
18,"classes for"
18,"close but"
18,"closer look"
18,"clothes for"
18,"coach for"
18,"coach who"
18,"cocktails and"
18,"code for"
18,"collection and"
18,"collection is"
18,"college or"
18,"columbia river"
18,"come around"
18,"coming of"
18,"comments about"
18,"commercial and"
18,"committee for"
18,"community for"
18,"company would"
18,"compare the"
18,"concentrating on"
18,"concerns and"
18,"confused with"
18,"consider this"
18,"contact you"
18,"contains a"
18,"control in"
18,"cooking and"
18,"cool the"
18,"cost more"
18,"costs to"
18,"could add"
18,"could always"
18,"could and"
18,"could create"
18,"could leave"
18,"could stay"
18,"could talk"
18,"could they"
18,"could turn"
18,"could understand"
18,"couldnt put"
18,"counting on"
18,"country has"
18,"counts as"
18,"course on"
18,"court ruled"
18,"create new"
18,"creation and"
18,"criticized for"
18,"currently working"
18,"dark knight"
18,"date the"
18,"david and"
18,"day be"
18,"day may"
18,"day who"
18,"dead i"
18,"death i"
18,"debate about"
18,"debt ceiling"
18,"debut in"
18,"decided the"
18,"defense in"
18,"des moines"
18,"describe a"
18,"design for"
18,"desperate to"
18,"destroyed by"
18,"details are"
18,"detroit and"
18,"developed the"
18,"device that"
18,"did as"
18,"did everything"
18,"did just"
18,"did too"
18,"did well"
18,"didnt find"
18,"didnt miss"
18,"didnt try"
18,"didnt win"
18,"died a"
18,"died after"
18,"different i"
18,"different kinds"
18,"different parts"
18,"difficult but"
18,"dip in"
18,"distribution of"
18,"do how"
18,"do remember"
18,"does everyone"
18,"doesnt change"
18,"doesnt give"
18,"doesnt see"
18,"dog i"
18,"dogs are"
18,"dollars on"
18,"donations to"
18,"done now"
18,"dont find"
18,"dont lie"
18,"dont wear"
18,"door in"
18,"doubt in"
18,"down an"
18,"down im"
18,"down just"
18,"down or"
18,"down what"
18,"down your"
18,"dresses and"
18,"drink on"
18,"drive home"
18,"drop out"
18,"drop to"
18,"dropped a"
18,"drug abuse"
18,"during those"
18,"each have"
18,"earlier that"
18,"early bird"
18,"early the"
18,"east to"
18,"eat i"
18,"education system"
18,"effect is"
18,"effect the"
18,"elections in"
18,"else for"
18,"emails to"
18,"emerge from"
18,"employees are"
18,"ends and"
18,"energy for"
18,"enough evidence"
18,"ensuring that"
18,"enter to"
18,"especially to"
18,"european countries"
18,"even begin"
18,"even greater"
18,"evening at"
18,"ever a"
18,"ever after"
18,"ever did"
18,"ever feel"
18,"every thursday"
18,"every two"
18,"everyone from"
18,"executive producer"
18,"experience a"
18,"experiences of"
18,"face on"
18,"facebook for"
18,"facts about"
18,"facts and"
18,"fairy tales"
18,"fall out"
18,"falling into"
18,"family this"
18,"fan page"
18,"far it"
18,"far out"
18,"fashion week"
18,"feature film"
18,"feb the"
18,"feel great"
18,"feelings about"
18,"fees for"
18,"festival of"
18,"few miles"
18,"fifteen minutes"
18,"figured that"
18,"films of"
18,"final decision"
18,"finds the"
18,"finished in"
18,"fire is"
18,"fire was"
18,"first month"
18,"first saw"
18,"first things"
18,"first thought"
18,"first was"
18,"fixed the"
18,"flavors of"
18,"flew to"
18,"flowers in"
18,"focus and"
18,"following and"
18,"following day"
18,"food as"
18,"food you"
18,"for always"
18,"for building"
18,"for economic"
18,"for family"
18,"for football"
18,"for inspiration"
18,"for lack"
18,"for romney"
18,"for schools"
18,"for sending"
18,"for showing"
18,"for thanksgiving"
18,"forces and"
18,"forces in"
18,"fortunate enough"
18,"found and"
18,"found me"
18,"fourth and"
18,"free admission"
18,"fresh start"
18,"friday he"
18,"friends house"
18,"from at"
18,"from but"
18,"from heat"
18,"from is"
18,"from more"
18,"from several"
18,"from so"
18,"full on"
18,"fun if"
18,"fun this"
18,"funny but"
18,"game has"
18,"games as"
18,"get is"
18,"get myself"
18,"getting old"
18,"getting this"
18,"girls the"
18,"girls to"
18,"give an"
18,"give out"
18,"give yourself"
18,"glad they"
18,"glasses and"
18,"go far"
18,"go straight"
18,"go this"
18,"god created"
18,"god he"
18,"god its"
18,"going by"
18,"golf club"
18,"gone with"
18,"good because"
18,"good choice"
18,"good looks"
18,"google and"
18,"google search"
18,"gop presidential"
18,"gospel of"
18,"got another"
18,"got rid"
18,"got through"
18,"graduate from"
18,"graphic design"
18,"great player"
18,"group i"
18,"groups are"
18,"grow into"
18,"guests and"
18,"gun in"
18,"guy like"
18,"guy you"
18,"guys but"
18,"guys for"
18,"had but"
18,"had lived"
18,"had sex"
18,"half hours"
18,"hall in"
18,"handle on"
18,"hands in"
18,"hands the"
18,"hands with"
18,"happen it"
18,"has asked"
18,"has built"
18,"has heard"
18,"has improved"
18,"has offered"
18,"has set"
18,"has time"
18,"have broken"
18,"have brought"
18,"have committed"
18,"have expressed"
18,"have forgotten"
18,"have looked"
18,"have probably"
18,"have served"
18,"have work"
18,"having one"
18,"he brings"
18,"he broke"
18,"he built"
18,"he created"
18,"he killed"
18,"he offered"
18,"he responded"
18,"he suggested"
18,"he taught"
18,"heart but"
18,"heart in"
18,"heart with"
18,"heat up"
18,"heels of"
18,"hello my"
18,"help for"
18,"help if"
18,"help our"
18,"help this"
18,"helps us"
18,"her down"
18,"her its"
18,"her only"
18,"her th"
18,"here there"
18,"heres some"
18,"highland park"
18,"highlights the"
18,"hilarious and"
18,"him like"
18,"him no"
18,"himself from"
18,"his big"
18,"his clients"
18,"his health"
18,"his knee"
18,"his message"
18,"his other"
18,"his place"
18,"his shirt"
18,"his teams"
18,"his twitter"
18,"his years"
18,"history with"
18,"hit for"
18,"hold onto"
18,"hoped for"
18,"horse racing"
18,"hospital with"
18,"hot air"
18,"hour drive"
18,"hours away"
18,"housewives of"
18,"how easy"
18,"huge difference"
18,"hurt i"
18,"i become"
18,"i close"
18,"i dream"
18,"i drink"
18,"i especially"
18,"i fail"
18,"i happened"
18,"i head"
18,"i manage"
18,"i notice"
18,"i quit"
18,"i return"
18,"i sing"
18,"i teach"
18,"i worry"
18,"idea in"
18,"if for"
18,"if in"
18,"ill bring"
18,"im dead"
18,"im giving"
18,"im learning"
18,"im ok"
18,"im your"
18,"images and"
18,"impact in"
18,"implications of"
18,"in crime"
18,"in going"
18,"in jeopardy"
18,"in math"
18,"in multiple"
18,"in stock"
18,"in syria"
18,"in tears"
18,"in vain"
18,"in very"
18,"in violation"
18,"in western"
18,"in work"
18,"indianapolis colts"
18,"inducted into"
18,"indulge in"
18,"industry in"
18,"information the"
18,"ink and"
18,"inspiring and"
18,"integrity and"
18,"intention to"
18,"interview at"
18,"interview i"
18,"into consideration"
18,"iphone s"
18,"ipod touch"
18,"is afraid"
18,"is alive"
18,"is black"
18,"is closer"
18,"is cooking"
18,"is correct"
18,"is every"
18,"is national"
18,"is power"
18,"is projected"
18,"is serving"
18,"is whats"
18,"isnt he"
18,"isnt much"
18,"issued an"
18,"issues but"
18,"it creates"
18,"it id"
18,"it kinda"
18,"it left"
18,"it say"
18,"it truly"
18,"it two"
18,"its interesting"
18,"its out"
18,"its place"
18,"its usually"
18,"its you"
18,"itself i"
18,"itself was"
18,"ive noticed"
18,"james bond"
18,"james the"
18,"jersey in"
18,"joe biden"
18,"jokes and"
18,"june i"
18,"junior high"
18,"just at"
18,"just curious"
18,"just happy"
18,"just live"
18,"just passed"
18,"just ran"
18,"just recently"
18,"just set"
18,"just such"
18,"just talked"
18,"just weeks"
18,"keep things"
18,"keys to"
18,"kids dont"
18,"kill him"
18,"king is"
18,"kitchen is"
18,"knew a"
18,"knocked off"
18,"know not"
18,"know youve"
18,"knows i"
18,"last a"
18,"last resort"
18,"laughed and"
18,"launch the"
18,"launched the"
18,"law will"
18,"lay on"
18,"leader who"
18,"learned of"
18,"least they"
18,"least to"
18,"leave us"
18,"leaves are"
18,"leaves me"
18,"left by"
18,"left his"
18,"leg and"
18,"let everyone"
18,"lets move"
18,"lets try"
18,"letters of"
18,"lewis and"
18,"lied to"
18,"life isnt"
18,"like years"
18,"liking the"
18,"lines in"
18,"link i"
18,"lips and"
18,"list that"
18,"listens to"
18,"live but"
18,"live my"
18,"lives are"
18,"longer in"
18,"look better"
18,"looked down"
18,"looking in"
18,"lose to"
18,"lost on"
18,"love going"
18,"love making"
18,"love someone"
18,"loved by"
18,"madison square"
18,"mail and"
18,"make time"
18,"make way"
18,"making these"
18,"man would"
18,"many americans"
18,"many levels"
18,"march a"
18,"march but"
18,"market i"
18,"matter that"
18,"matters of"
18,"may he"
18,"may it"
18,"may say"
18,"may still"
18,"me give"
18,"me id"
18,"me neither"
18,"means but"
18,"means im"
18,"meeting this"
18,"members for"
18,"memories i"
18,"men have"
18,"men women"
18,"mens basketball"
18,"menu of"
18,"met my"
18,"miami and"
18,"might actually"
18,"mind this"
18,"minutes but"
18,"minutes with"
18,"mommy and"
18,"monday for"
18,"money so"
18,"months with"
18,"more involved"
18,"more power"
18,"morning was"
18,"most about"
18,"most influential"
18,"most wonderful"
18,"mother the"
18,"moved here"
18,"movement to"
18,"much all"
18,"much bigger"
18,"much or"
18,"much when"
18,"music industry"
18,"must know"
18,"my ability"
18,"my all"
18,"my cell"
18,"my characters"
18,"my couch"
18,"my cup"
18,"my decision"
18,"my neighbor"
18,"my purse"
18,"my review"
18,"my role"
18,"my taste"
18,"my thing"
18,"my wish"
18,"nails done"
18,"names in"
18,"nation is"
18,"national and"
18,"needed and"
18,"needed in"
18,"needed that"
18,"network in"
18,"never take"
18,"new baby"
18,"new computer"
18,"new episode"
18,"new girl"
18,"new movie"
18,"new season"
18,"new study"
18,"new track"
18,"news with"
18,"next stop"
18,"night off"
18,"no mistake"
18,"no particular"
18,"no power"
18,"no what"
18,"noon pm"
18,"not expected"
18,"not follow"
18,"not live"
18,"not meant"
18,"not necessary"
18,"not open"
18,"not out"
18,"not totally"
18,"now your"
18,"occupy the"
18,"oct and"
18,"odds are"
18,"of advice"
18,"of afghanistan"
18,"of air"
18,"of baby"
18,"of best"
18,"of book"
18,"of bringing"
18,"of changing"
18,"of commercial"
18,"of degrees"
18,"of domestic"
18,"of dr"
18,"of drug"
18,"of drugs"
18,"of either"
18,"of emergency"
18,"of employees"
18,"of famer"
18,"of feeling"
18,"of flavor"
18,"of funny"
18,"of glass"
18,"of heavy"
18,"of india"
18,"of internet"
18,"of jack"
18,"of japan"
18,"of low"
18,"of management"
18,"of memories"
18,"of mexican"
18,"of possible"
18,"of problems"
18,"of religious"
18,"of restaurants"
18,"of right"
18,"of shame"
18,"of short"
18,"of slavery"
18,"of sound"
18,"of sunshine"
18,"of super"
18,"of telling"
18,"of union"
18,"of warm"
18,"of will"
18,"of wind"
18,"office but"
18,"office has"
18,"oil the"
18,"okay but"
18,"old age"
18,"on easter"
18,"on election"
18,"on mothers"
18,"on not"
18,"on school"
18,"on trying"
18,"on until"
18,"on women"
18,"one eye"
18,"one just"
18,"one part"
18,"only and"
18,"only are"
18,"only use"
18,"only was"
18,"open mind"
18,"open with"
18,"opening in"
18,"operated by"
18,"operating system"
18,"operations in"
18,"opinion that"
18,"or had"
18,"or like"
18,"or older"
18,"or see"
18,"or text"
18,"orders to"
18,"organizations and"
18,"other issues"
18,"other women"
18,"others it"
18,"our second"
18,"our special"
18,"our system"
18,"out ill"
18,"out these"
18,"out though"
18,"out whats"
18,"out yet"
18,"over him"
18,"over into"
18,"packed and"
18,"paper on"
18,"parents for"
18,"paris and"
18,"partner and"
18,"partnering with"
18,"past six"
18,"patient and"
18,"patients to"
18,"pay them"
18,"paying more"
18,"people cant"
18,"people go"
18,"perfect and"
18,"performance at"
18,"perhaps its"
18,"person will"
18,"pick of"
18,"picked out"
18,"picture that"
18,"piece to"
18,"pieces are"
18,"piles of"
18,"pint of"
18,"pitch to"
18,"place your"
18,"placement of"
18,"places the"
18,"plans in"
18,"plants in"
18,"play like"
18,"played it"
18,"player for"
18,"playing games"
18,"plays with"
18,"plethora of"
18,"plus it"
18,"pm et"
18,"points with"
18,"poised to"
18,"popcorn and"
18,"popped up"
18,"position for"
18,"positions and"
18,"potential and"
18,"power as"
18,"power for"
18,"praise the"
18,"prepared and"
18,"present for"
18,"president has"
18,"price in"
18,"probably never"
18,"problems the"
18,"process but"
18,"produced the"
18,"product that"
18,"products in"
18,"program of"
18,"programs to"
18,"proven to"
18,"province of"
18,"public money"
18,"pulled off"
18,"push it"
18,"pushed back"
18,"pushed to"
18,"quite frankly"
18,"quite possibly"
18,"raised a"
18,"ran in"
18,"reactions to"
18,"read by"
18,"realization that"
18,"really going"
18,"really mean"
18,"really means"
18,"really needed"
18,"recently in"
18,"recommend a"
18,"recommend that"
18,"record i"
18,"red onion"
18,"rejection of"
18,"relationship and"
18,"relatives and"
18,"release party"
18,"released today"
18,"reminds us"
18,"rendition of"
18,"rent a"
18,"replacement for"
18,"report a"
18,"resources for"
18,"response was"
18,"ride a"
18,"risk and"
18,"role and"
18,"role is"
18,"roll hall"
18,"rolled out"
18,"romney and"
18,"room or"
18,"roots of"
18,"rose bowl"
18,"rose in"
18,"royal wedding"
18,"rule is"
18,"rules i"
18,"run or"
18,"runs for"
18,"s is"
18,"sad about"
18,"safe for"
18,"said hello"
18,"said why"
18,"same kind"
18,"santa claus"
18,"saturated fat"
