"counts","names"
72,"all i can"
72,"and i got"
72,"and i thought"
72,"and its not"
72,"and the rest"
72,"and you know"
72,"are some of"
72,"be used to"
72,"but at the"
72,"but i will"
72,"going on in"
72,"have been in"
72,"how many people"
72,"i wont be"
72,"in a new"
72,"in a very"
72,"in favor of"
72,"it was in"
72,"keep up with"
72,"of the worlds"
72,"out of control"
72,"some of you"
72,"talk about the"
72,"that he has"
72,"that you will"
72,"the first quarter"
72,"the form of"
72,"to believe that"
72,"we all have"
72,"will try to"
72,"you may have"
72,"you think you"
71,"a great job"
71,"a great way"
71,"a year old"
71,"and they were"
71,"because he was"
71,"but you can"
71,"couple of years"
71,"did not have"
71,"excited to be"
71,"from am to"
71,"gave me a"
71,"have not been"
71,"have to have"
71,"he was in"
71,"i dont need"
71,"i told him"
71,"in the rain"
71,"is to get"
71,"it and i"
71,"just had a"
71,"keep up the"
71,"lot of time"
71,"more than two"
71,"no one is"
71,"of the great"
71,"off to the"
71,"seem to have"
71,"so i am"
71,"so much to"
71,"the case of"
71,"the first thing"
71,"the people of"
71,"the purpose of"
71,"there are two"
71,"there is something"
71,"to be so"
71,"to wake up"
71,"use of the"
71,"want me to"
71,"wanted to do"
71,"we wanted to"
71,"what you do"
71,"when i am"
71,"with one of"
71,"with the same"
71,"you if you"
71,"you will have"
70,"a bottle of"
70,"all sorts of"
70,"an attempt to"
70,"and it will"
70,"and more than"
70,"because i was"
70,"chairman of the"
70,"come back to"
70,"few weeks ago"
70,"figure out what"
70,"for the weekend"
70,"has become a"
70,"he would be"
70,"how to do"
70,"i live in"
70,"i will not"
70,"if you get"
70,"is so much"
70,"it is an"
70,"its just a"
70,"listen to the"
70,"love to hear"
70,"may not have"
70,"might be the"
70,"next to the"
70,"not have to"
70,"of my friends"
70,"of the american"
70,"play in the"
70,"she said i"
70,"so many people"
70,"that i will"
70,"that is what"
70,"that they have"
70,"the day before"
70,"the first day"
70,"the first of"
70,"they have been"
70,"this time of"
70,"to give it"
70,"to help you"
70,"want to take"
70,"what i have"
70,"when i got"
70,"you and i"
70,"you can make"
70,"you look at"
69,"and i want"
69,"and there was"
69,"and you will"
69,"back to my"
69,"be a little"
69,"but i still"
69,"can be used"
69,"during the day"
69,"earlier this month"
69,"grew up in"
69,"had a blast"
69,"has always been"
69,"i have some"
69,"i just cant"
69,"i knew i"
69,"i might have"
69,"i saw the"
69,"i think thats"
69,"in case you"
69,"in on the"
69,"in support of"
69,"is full of"
69,"it with a"
69,"its not the"
69,"last day of"
69,"much more than"
69,"no need to"
69,"of the biggest"
69,"of your life"
69,"on and on"
69,"on the couch"
69,"on the show"
69,"out of this"
69,"so that i"
69,"something to do"
69,"the game and"
69,"the more i"
69,"the next two"
69,"the subject of"
69,"the th century"
69,"the time the"
69,"they dont have"
69,"think it is"
69,"time for a"
69,"to continue to"
69,"to do i"
69,"to see them"
69,"trip to the"
69,"what i want"
69,"will be available"
69,"you never know"
68,"and no one"
68,"control of the"
68,"good to be"
68,"have a chance"
68,"i didnt think"
68,"i find it"
68,"i hope that"
68,"if this is"
68,"in exchange for"
68,"in the woods"
68,"it must be"
68,"it turned out"
68,"it was really"
68,"made it to"
68,"not at all"
68,"not have a"
68,"now that i"
68,"of the states"
68,"on the table"
68,"portion of the"
68,"rest of us"
68,"the last years"
68,"the only person"
68,"the presence of"
68,"they are in"
68,"this year the"
68,"to get up"
68,"to go and"
68,"to hit the"
68,"to take care"
68,"to think that"
68,"to write a"
68,"was a very"
68,"we are the"
68,"we do not"
68,"what i am"
68,"when we were"
68,"who want to"
68,"you dont need"
67,"and i didnt"
67,"and lots of"
67,"and out of"
67,"and try to"
67,"as for the"
67,"as opposed to"
67,"for a week"
67,"for you and"
67,"front of a"
67,"good luck to"
67,"head of the"
67,"is likely to"
67,"its kind of"
67,"just trying to"
67,"likely to be"
67,"look like a"
67,"make it happen"
67,"might not be"
67,"more than i"
67,"of what i"
67,"on the list"
67,"or is it"
67,"out at the"
67,"out of their"
67,"said i dont"
67,"said it is"
67,"seems to have"
67,"she has a"
67,"sides of the"
67,"than a year"
67,"that could be"
67,"that had been"
67,"that if you"
67,"that it has"
67,"the art of"
67,"the parking lot"
67,"the way he"
67,"they do not"
67,"this is going"
67,"to hang out"
67,"to participate in"
67,"to set up"
67,"we love you"
67,"whats your favorite"
67,"when i have"
67,"which is why"
67,"will never be"
67,"you on the"
66,"a kind of"
66,"a place where"
66,"a whole lot"
66,"all the other"
66,"amount of time"
66,"been trying to"
66,"earlier in the"
66,"get to know"
66,"go to school"
66,"high school and"
66,"i am still"
66,"i could be"
66,"i could see"
66,"i do have"
66,"i looked at"
66,"in a good"
66,"in my heart"
66,"me when i"
66,"not have been"
66,"of being a"
66,"over the world"
66,"ready for a"
66,"seemed to be"
66,"the key to"
66,"the problem is"
66,"the spirit of"
66,"them to the"
66,"things to do"
66,"this is where"
66,"to be here"
66,"to hear about"
66,"to know the"
66,"to leave the"
66,"to meet the"
66,"to tell me"
66,"wait to get"
66,"what it was"
66,"when i saw"
66,"you can have"
66,"you can use"
65,"a friend of"
65,"a lack of"
65,"a lot about"
65,"a new one"
65,"a place to"
65,"able to make"
65,"and we can"
65,"and we were"
65,"at least the"
65,"at least two"
65,"at the start"
65,"be the same"
65,"because i am"
65,"depending on the"
65,"have the best"
65,"how to get"
65,"i told you"
65,"i was looking"
65,"i would never"
65,"if you know"
65,"in las vegas"
65,"in the background"
65,"in the form"
65,"in the name"
65,"last night and"
65,"later in the"
65,"like i was"
65,"millions of dollars"
65,"of new york"
65,"of the car"
65,"on in the"
65,"on my mind"
65,"other side of"
65,"people who have"
65,"salt and pepper"
65,"set up a"
65,"taking care of"
65,"the board of"
65,"the new year"
65,"thought i would"
65,"to be back"
65,"to do and"
65,"to do to"
65,"to give up"
65,"to new york"
65,"to start a"
65,"to the gym"
65,"tonight at the"
65,"what they want"
65,"will also be"
65,"with some of"
65,"years ago and"
64,"a little too"
64,"all about the"
64,"and some of"
64,"and that he"
64,"at all i"
64,"aware of the"
64,"but he was"
64,"come out of"
64,"dont get me"
64,"how did you"
64,"i can only"
64,"i find myself"
64,"i just had"
64,"i just love"
64,"i think of"
64,"i thought id"
64,"i was like"
64,"in the office"
64,"it has a"
64,"it when i"
64,"left in the"
64,"make a difference"
64,"of people who"
64,"of the family"
64,"one of her"
64,"one of your"
64,"out for a"
64,"some of his"
64,"that i love"
64,"that it will"
64,"the lives of"
64,"the second time"
64,"the way we"
64,"think i have"
64,"think of it"
64,"this year and"
64,"to keep up"
64,"was in a"
64,"was such a"
64,"when i first"
64,"working on the"
63,"all in all"
63,"and a little"
63,"as i have"
63,"but when i"
63,"for the second"
63,"get in the"
63,"have to work"
63,"i grew up"
63,"i have seen"
63,"i thought you"
63,"i would say"
63,"im looking forward"
63,"im so happy"
63,"in the region"
63,"in this world"
63,"in which he"
63,"instead of the"
63,"is not to"
63,"it doesnt matter"
63,"late in the"
63,"lot of fun"
63,"me if i"
63,"on the day"
63,"on the front"
63,"should be able"
63,"since i was"
63,"so hard to"
63,"so much better"
63,"tell me what"
63,"that she was"
63,"the way that"
63,"they are all"
63,"they can be"
63,"they should be"
63,"to give a"
63,"to go home"
63,"to show you"
63,"to the right"
63,"to use it"
63,"today is the"
63,"was time to"
63,"were trying to"
63,"what are the"
63,"what i did"
63,"who will be"
63,"with me and"
62,"a good way"
62,"about an hour"
62,"along with a"
62,"and all of"
62,"and as a"
62,"and now i"
62,"and the new"
62,"appear to be"
62,"are part of"
62,"because i dont"
62,"because they were"
62,"center of the"
62,"couple of days"
62,"didnt have to"
62,"dont have any"
62,"down in the"
62,"for it to"
62,"for most of"
62,"had to get"
62,"he told me"
62,"he was not"
62,"i am very"
62,"i could do"
62,"i could get"
62,"i have my"
62,"i think ill"
62,"i took a"
62,"if they dont"
62,"if they were"
62,"im ready to"
62,"in a different"
62,"in the bottom"
62,"in the coming"
62,"in the front"
62,"in the park"
62,"in the studio"
62,"in the west"
62,"in this country"
62,"is based on"
62,"it is that"
62,"know what it"
62,"me i was"
62,"must have been"
62,"never heard of"
62,"only way to"
62,"over the top"
62,"part of this"
62,"point of view"
62,"see you in"
62,"so many of"
62,"tell you that"
62,"the city council"
62,"the front of"
62,"the one that"
62,"there were a"
62,"think this is"
62,"to get you"
62,"to read the"
62,"to the state"
62,"view of the"
62,"we can get"
62,"we used to"
62,"what i do"
62,"who i am"
61,"a few things"
61,"advantage of the"
61,"and a lot"
61,"and her husband"
61,"and you are"
61,"are in a"
61,"as well i"
61,"but at least"
61,"even if i"
61,"even though it"
61,"first of all"
61,"focus on the"
61,"for the same"
61,"get a chance"
61,"have had a"
61,"i know right"
61,"i was really"
61,"im in the"
61,"in all the"
61,"in less than"
61,"just had to"
61,"last week i"
61,"me i have"
61,"might have to"
61,"no one else"
61,"of some of"
61,"of the s"
61,"of the three"
61,"role in the"
61,"shot in the"
61,"st patricks day"
61,"state of the"
61,"team in the"
61,"that i cant"
61,"that is so"
61,"that you dont"
61,"the past years"
61,"the way they"
61,"they are a"
61,"this is just"
61,"to be my"
61,"to be with"
61,"to have an"
61,"to help them"
61,"to look for"
61,"to put it"
61,"to the hospital"
61,"were on the"
61,"who has a"
61,"why do you"
60,"again and again"
60,"all of those"
60,"and how to"
60,"and in a"
60,"and they have"
60,"at that time"
60,"but its a"
60,"do what you"
60,"does not have"
60,"down on the"
60,"for a moment"
60,"for the summer"
60,"for years and"
60,"from to pm"
60,"going to bed"
60,"having a great"
60,"how to use"
60,"i have always"
60,"i was there"
60,"im not the"
60,"in for a"
60,"in real life"
60,"in the community"
60,"in the series"
60,"in touch with"
60,"is a new"
60,"it has to"
60,"it is time"
60,"just going to"
60,"like a good"
60,"long as you"
60,"night at the"
60,"of it and"
60,"of the law"
60,"of the show"
60,"on the board"
60,"on the top"
60,"only thing that"
60,"right now and"
60,"said in the"
60,"than any other"
60,"the best in"
60,"the day after"
60,"the issue of"
60,"the obama administration"
60,"there has been"
60,"they would be"
60,"to get on"
60,"to help me"
60,"wanted to go"
60,"was the last"
60,"we live in"
60,"what i mean"
60,"when i see"
60,"will be there"
60,"with more than"
60,"years in the"
60,"you very much"
59,"all of your"
59,"and i still"
59,"are willing to"
59,"at the age"
59,"back from the"
59,"based on a"
59,"be allowed to"
59,"be in a"
59,"be the only"
59,"because i have"
59,"but it will"
59,"do it again"
59,"down the road"
59,"fact that i"
59,"for the future"
59,"for the sake"
59,"give us a"
59,"go ahead and"
59,"i believe that"
59,"if you would"
59,"in his first"
59,"in more than"
59,"in some cases"
59,"in washington dc"
59,"it is only"
59,"ive never been"
59,"last time i"
59,"like to think"
59,"nice to see"
59,"nothing more than"
59,"of my own"
59,"or may not"
59,"pay for the"
59,"still have a"
59,"talk to me"
59,"that should be"
59,"the book is"
59,"the corner of"
59,"the last day"
59,"the names of"
59,"the risk of"
59,"the sake of"
59,"this has been"
59,"three years ago"
59,"to do anything"
59,"to give you"
59,"to share with"
59,"to wait for"
59,"want to hear"
59,"which is the"
59,"who have been"
59,"you have been"
58,"a long day"
58,"and im not"
58,"and you have"
58,"are able to"
58,"are having a"
58,"are interested in"
58,"because of his"
58,"being in the"
58,"but i didnt"
58,"earlier this week"
58,"for a year"
58,"for you i"
58,"from time to"
58,"going to try"
58,"he has to"
58,"here are the"
58,"i cant help"
58,"i could go"
58,"i know how"
58,"if i have"
58,"if we dont"
58,"if youre a"
58,"in an email"
58,"in and out"
58,"in my own"
58,"in the mail"
58,"is also the"
58,"is in a"
58,"is it that"
58,"is looking for"
58,"is that you"
58,"it is very"
58,"me it was"
58,"more of the"
58,"on one of"
58,"on the inside"
58,"part of it"
58,"seems like a"
58,"that i know"
58,"that i think"
58,"that is all"
58,"thats a good"
58,"the day and"
58,"the head of"
58,"the world i"
58,"they had to"
58,"time to go"
58,"time to time"
58,"to make my"
58,"to say about"
58,"to stop the"
58,"up to you"
58,"us in the"
58,"want to say"
58,"was the most"
58,"what would you"
58,"would be so"
58,"years in prison"
58,"you thank you"
58,"youd like to"
57,"after a few"
57,"and make it"
57,"and so on"
57,"came to the"
57,"did not know"
57,"do not know"
57,"do not want"
57,"few of the"
57,"first time since"
57,"for a bit"
57,"found out that"
57,"have a few"
57,"have yet to"
57,"he does not"
57,"how can i"
57,"how many of"
57,"i knew it"
57,"i look at"
57,"i realized that"
57,"i thought that"
57,"i used the"
57,"in charge of"
57,"in search of"
57,"in to the"
57,"it or not"
57,"it seems that"
57,"its important to"
57,"know that the"
57,"led to the"
57,"may or may"
57,"more than half"
57,"now and then"
57,"of it is"
57,"of the film"
57,"of the many"
57,"of the second"
57,"pick up the"
57,"section of the"
57,"so much that"
57,"thank you very"
57,"thanks to everyone"
57,"that no one"
57,"the best part"
57,"think about the"
57,"to get rid"
57,"to get this"
57,"to use a"
57,"trying to do"
57,"us department of"
57,"what happens when"
56,"a combination of"
56,"a woman who"
56,"added to the"
56,"all i want"
56,"and all that"
56,"and he is"
56,"any kind of"
56,"appeared to be"
56,"at the door"
56,"be a bit"
56,"can make a"
56,"continue to be"
56,"didnt have a"
56,"do you like"
56,"doesnt want to"
56,"excited about the"
56,"familiar with the"
56,"for a second"
56,"for many years"
56,"get me wrong"
56,"go out and"
56,"got out of"
56,"have never been"
56,"headed to the"
56,"here we go"
56,"his or her"
56,"i dont feel"
56,"i get the"
56,"i like that"
56,"i was very"
56,"if we can"
56,"if you could"
56,"in a little"
56,"in all of"
56,"in any way"
56,"in our lives"
56,"in the big"
56,"in with the"
56,"is for the"
56,"is hard to"
56,"is it just"
56,"is something that"
56,"is that we"
56,"is the last"
56,"it feels like"
56,"just got a"
56,"like i have"
56,"me to the"
56,"must be a"
56,"my husband and"
56,"my life is"
56,"not be a"
56,"not have the"
56,"of his own"
56,"of it i"
56,"of the road"
56,"once in a"
56,"out in a"
56,"out on a"
56,"outside of the"
56,"said he is"
56,"that one of"
56,"that she is"
56,"the answer is"
56,"the benefits of"
56,"the house of"
56,"the living room"
56,"the past three"
56,"theyre going to"
56,"this one is"
56,"those of us"
56,"to be part"
56,"to the first"
56,"to work in"
56,"wants to be"
56,"we decided to"
56,"what they are"
56,"when they were"
56,"who lives in"
56,"would be great"
56,"you see the"
