"keys","vals"
"serve",0.000114858914966117
"served",0.00010528733871894
"server",3.82863049887055e-05
"servers",9.57157624717639e-06
"serves",2.87147287415292e-05
"service",0.00034457674489835
"services",0.000153145219954822
"serving",0.000124430491213293
"session",0.00010528733871894
"sessions",4.78578812358819e-05
"set",0.000421149354875761
"seth",9.57157624717639e-06
"sets",5.74294574830583e-05
"setting",0.000124430491213293
"settings",9.57157624717639e-06
"settle",1.91431524943528e-05
"settled",3.82863049887055e-05
"settlement",1.91431524943528e-05
"settling",0
"setup",9.57157624717639e-06
"seven",0.000124430491213293
"seventh",9.57157624717639e-06
"several",0.000268004134920939
"severe",4.78578812358819e-05
"severely",2.87147287415292e-05
"sewing",9.57157624717639e-06
"sex",0.000181859948696351
"sexual",7.65726099774111e-05
"sexually",9.57157624717639e-06
"sexy",4.78578812358819e-05
"sf",0
"sgt",0
"shade",1.91431524943528e-05
"shades",2.87147287415292e-05
"shadow",2.87147287415292e-05
"shadows",1.91431524943528e-05
"shake",3.82863049887055e-05
"shakespeare",1.91431524943528e-05
"shaking",4.78578812358819e-05
"shall",5.74294574830583e-05
"shallow",1.91431524943528e-05
"shame",4.78578812358819e-05
"shane",0
"shape",9.57157624717639e-05
"shaped",9.57157624717639e-06
"shapes",9.57157624717639e-06
"share",0.00023928940617941
"shared",8.61441862245875e-05
"shareholders",0
"shares",1.91431524943528e-05
"sharing",9.57157624717639e-05
"shark",9.57157624717639e-06
"sharks",9.57157624717639e-06
"sharp",2.87147287415292e-05
"she",0.00198131628316551
"shed",9.57157624717639e-06
"sheep",2.87147287415292e-05
"sheer",9.57157624717639e-06
"sheet",2.87147287415292e-05
"sheets",9.57157624717639e-06
"shelf",2.87147287415292e-05
"shell",4.78578812358819e-05
"shells",9.57157624717639e-06
"shelter",4.78578812358819e-05
"shelves",2.87147287415292e-05
"sheriff",1.91431524943528e-05
"sheriffs",9.57157624717639e-06
"shes",0.000306290439909644
"shift",2.87147287415292e-05
"shifted",0
"shifting",2.87147287415292e-05
"shifts",0
"shine",3.82863049887055e-05
"shining",0
"shiny",9.57157624717639e-06
"ship",5.74294574830583e-05
"shipped",2.87147287415292e-05
"shipping",3.82863049887055e-05
"ships",1.91431524943528e-05
"shirt",3.82863049887055e-05
"shirts",1.91431524943528e-05
"shock",2.87147287415292e-05
"shocked",3.82863049887055e-05
"shocking",2.87147287415292e-05
"shoe",3.82863049887055e-05
"shoes",0.000114858914966117
"shook",0
"shoot",6.70010337302347e-05
"shooting",6.70010337302347e-05
"shoots",0
"shop",0.000143573643707646
"shoppers",9.57157624717639e-06
"shopping",0.000134002067460469
"shops",1.91431524943528e-05
"shore",4.78578812358819e-05
"short",0.000268004134920939
"shorter",1.91431524943528e-05
"shortly",9.57157624717639e-06
"shorts",2.87147287415292e-05
"shot",0.000258432558673762
"shots",9.57157624717639e-05
"should",0.000650867184807994
"shoulder",8.61441862245875e-05
"shoulders",2.87147287415292e-05
"shouldnt",9.57157624717639e-05
"shouldve",9.57157624717639e-06
"shout",9.57157624717639e-06
"shoutout",9.57157624717639e-06
"show",0.0006891534897967
"showcase",1.91431524943528e-05
"showed",0.000114858914966117
"shower",4.78578812358819e-05
"showers",1.91431524943528e-05
"showing",0.000134002067460469
"shown",7.65726099774111e-05
"shows",0.000335005168651173
"shrimp",3.82863049887055e-05
"shut",0.000134002067460469
"shuttle",2.87147287415292e-05
"shy",1.91431524943528e-05
"siblings",1.91431524943528e-05
"sick",0.00021057467743788
"side",0.00034457674489835
"sides",3.82863049887055e-05
"sidewalk",9.57157624717639e-06
"sierra",9.57157624717639e-06
"sigh",9.57157624717639e-06
"sight",5.74294574830583e-05
"sign",0.000181859948696351
"signal",1.91431524943528e-05
"signals",0
"signature",1.91431524943528e-05
"signatures",0
"signed",0.000143573643707646
"significance",1.91431524943528e-05
"significant",5.74294574830583e-05
"significantly",2.87147287415292e-05
"signing",4.78578812358819e-05
"signs",8.61441862245875e-05
"silence",2.87147287415292e-05
"silent",4.78578812358819e-05
"silly",4.78578812358819e-05
"silver",5.74294574830583e-05
"similar",0.000153145219954822
"similarly",0
"simmer",0
"simon",9.57157624717639e-06
"simple",0.000172288372449175
"simply",0.00021057467743788
"simpson",1.91431524943528e-05
"simultaneously",9.57157624717639e-06
"sin",1.91431524943528e-05
"since",0.000670010337302347
"sing",8.61441862245875e-05
"singapore",1.91431524943528e-05
"singer",6.70010337302347e-05
"singers",0
"singing",9.57157624717639e-05
"single",0.000172288372449175
"singles",9.57157624717639e-06
"sings",2.87147287415292e-05
"sink",3.82863049887055e-05
"sins",9.57157624717639e-06
"sip",1.91431524943528e-05
"sir",4.78578812358819e-05
"sis",9.57157624717639e-06
"sister",9.57157624717639e-05
"sisters",5.74294574830583e-05
"sit",0.000143573643707646
"site",0.000172288372449175
"sites",9.57157624717639e-05
"sits",2.87147287415292e-05
"sitting",0.000172288372449175
"situation",0.00010528733871894
"situations",5.74294574830583e-05
"six",0.000248860982426586
"sixth",9.57157624717639e-06
"size",0.000143573643707646
"sized",0
"sizes",1.91431524943528e-05
"sketch",2.87147287415292e-05
"skies",1.91431524943528e-05
"skill",3.82863049887055e-05
"skillet",9.57157624717639e-06
"skills",0.000114858914966117
"skin",9.57157624717639e-05
"skinny",2.87147287415292e-05
"skip",2.87147287415292e-05
"skirt",9.57157624717639e-06
"sky",4.78578812358819e-05
"skype",0
"slam",9.57157624717639e-06
"slap",1.91431524943528e-05
"slavery",9.57157624717639e-06
"sleep",0.000181859948696351
"sleeping",0.000114858914966117
"sleepy",1.91431524943528e-05
"slept",2.87147287415292e-05
"slice",2.87147287415292e-05
"sliced",9.57157624717639e-06
"slices",9.57157624717639e-06
"slide",1.91431524943528e-05
"slight",1.91431524943528e-05
"slightly",0.000114858914966117
"slim",9.57157624717639e-06
"slip",2.87147287415292e-05
"slipped",9.57157624717639e-06
"slot",1.91431524943528e-05
"slow",0.000201003101190704
"slowed",0
"slower",1.91431524943528e-05
"slowly",3.82863049887055e-05
"small",0.000363719897392703
"smaller",7.65726099774111e-05
"smallest",9.57157624717639e-06
"smart",0.000181859948696351
"smarter",1.91431524943528e-05
"smartphone",2.87147287415292e-05
"smash",9.57157624717639e-06
"smell",9.57157624717639e-05
"smells",2.87147287415292e-05
"smile",8.61441862245875e-05
"smiled",1.91431524943528e-05
"smiles",3.82863049887055e-05
"smiling",3.82863049887055e-05
"smith",5.74294574830583e-05
"smiths",9.57157624717639e-06
"smoke",9.57157624717639e-05
"smoked",1.91431524943528e-05
"smoking",7.65726099774111e-05
"smooth",6.70010337302347e-05
"smoothly",1.91431524943528e-05
"snack",1.91431524943528e-05
"snacks",3.82863049887055e-05
"snake",1.91431524943528e-05
"snap",2.87147287415292e-05
"snapped",0
"sneak",2.87147287415292e-05
"snow",8.61441862245875e-05
"so",0.00463264290363337
"soap",1.91431524943528e-05
"socalled",2.87147287415292e-05
"soccer",4.78578812358819e-05
"social",0.000268004134920939
"society",0.000124430491213293
"socks",9.57157624717639e-06
"soda",2.87147287415292e-05
"sodium",0
"soft",4.78578812358819e-05
"softball",9.57157624717639e-06
"software",5.74294574830583e-05
"soil",1.91431524943528e-05
"solar",3.82863049887055e-05
"sold",0.00021057467743788
"soldier",1.91431524943528e-05
"soldiers",4.78578812358819e-05
"sole",9.57157624717639e-06
"solely",2.87147287415292e-05
"solid",7.65726099774111e-05
"solo",3.82863049887055e-05
"solution",4.78578812358819e-05
"solutions",9.57157624717639e-06
"solve",3.82863049887055e-05
"solved",3.82863049887055e-05
"some",0.0022301772655921
"somebody",0.000124430491213293
"someday",5.74294574830583e-05
"somehow",8.61441862245875e-05
"someone",0.000650867184807994
"someones",4.78578812358819e-05
"something",0.000995443929706344
"sometime",0
"sometimes",0.000306290439909644
"somewhat",5.74294574830583e-05
"somewhere",0.00010528733871894
"son",0.000143573643707646
"song",0.000229717829932233
"songs",0.00023928940617941
"sons",4.78578812358819e-05
"soon",0.000258432558673762
"sooner",1.91431524943528e-05
"sophisticated",1.91431524943528e-05
"sophomore",2.87147287415292e-05
"sore",1.91431524943528e-05
"sorry",0.000124430491213293
"sort",0.000114858914966117
"sorts",1.91431524943528e-05
"sought",9.57157624717639e-06
"soul",0.00010528733871894
"souls",2.87147287415292e-05
"sound",0.000201003101190704
"sounded",3.82863049887055e-05
"sounding",1.91431524943528e-05
"sounds",7.65726099774111e-05
"soundtrack",9.57157624717639e-06
"soup",0.000114858914966117
"sour",1.91431524943528e-05
"source",6.70010337302347e-05
"sources",7.65726099774111e-05
"south",0.000220146253685057
"southeast",0
"southern",6.70010337302347e-05
"southwest",9.57157624717639e-06
"sox",2.87147287415292e-05
"soy",0
"sp",9.57157624717639e-06
"spa",2.87147287415292e-05
"space",0.000363719897392703
"spaces",3.82863049887055e-05
"spain",4.78578812358819e-05
"spam",0
"span",1.91431524943528e-05
"spanish",6.70010337302347e-05
"spare",1.91431524943528e-05
"spark",1.91431524943528e-05
"speak",0.000143573643707646
"speaker",4.78578812358819e-05
"speakers",1.91431524943528e-05
"speaking",0.000124430491213293
"speaks",4.78578812358819e-05
"special",0.000354148321145526
"specialist",9.57157624717639e-06
"specials",9.57157624717639e-06
"specialty",0
"species",4.78578812358819e-05
"specific",0.000114858914966117
"specifically",0
"spectacular",2.87147287415292e-05
"spectrum",1.91431524943528e-05
"speculation",1.91431524943528e-05
"speech",6.70010337302347e-05
"speed",0.00010528733871894
"spell",5.74294574830583e-05
"spelling",9.57157624717639e-06
"spencer",9.57157624717639e-06
"spend",0.000172288372449175
"spending",0.000172288372449175
"spends",1.91431524943528e-05
"spent",0.000220146253685057
"spice",2.87147287415292e-05
"spices",1.91431524943528e-05
"spicy",1.91431524943528e-05
"spider",9.57157624717639e-06
"spike",0
"spin",1.91431524943528e-05
"spinach",2.87147287415292e-05
"spinning",0
"spirit",9.57157624717639e-05
"spirits",3.82863049887055e-05
"spiritual",4.78578812358819e-05
"spit",1.91431524943528e-05
"spite",9.57157624717639e-06
"splash",9.57157624717639e-06
"split",4.78578812358819e-05
"spoke",4.78578812358819e-05
"spoken",2.87147287415292e-05
"spokesman",9.57157624717639e-06
"spokeswoman",0
"sponsor",2.87147287415292e-05
"sponsored",1.91431524943528e-05
"sponsors",9.57157624717639e-06
"spoon",1.91431524943528e-05
"sport",7.65726099774111e-05
"sporting",3.82863049887055e-05
"sports",0.000201003101190704
"spot",0.000191431524943528
"spotlight",1.91431524943528e-05
"spots",3.82863049887055e-05
"spotted",1.91431524943528e-05
"spouse",1.91431524943528e-05
"spray",3.82863049887055e-05
"spread",6.70010337302347e-05
"spreading",1.91431524943528e-05
"spring",0.00023928940617941
"springs",1.91431524943528e-05
"sprinkle",0
"sprint",9.57157624717639e-06
"spurs",1.91431524943528e-05
"squad",9.57157624717639e-06
"square",0.000162716796201999
"squash",3.82863049887055e-05
"squeeze",9.57157624717639e-06
"sr",0
"ss",9.57157624717639e-06
"st",0.000258432558673762
"stability",0
"stable",9.57157624717639e-06
"stack",1.91431524943528e-05
"stadium",2.87147287415292e-05
"staff",0.000153145219954822
"stage",0.000114858914966117
"stages",1.91431524943528e-05
"stairs",2.87147287415292e-05
"stake",1.91431524943528e-05
"stakes",9.57157624717639e-06
"stamp",1.91431524943528e-05
"stamped",0
"stamps",9.57157624717639e-06
"stance",0
"stand",0.000220146253685057
"standard",3.82863049887055e-05
"standards",6.70010337302347e-05
"standing",0.000143573643707646
"stands",4.78578812358819e-05
"stanford",9.57157624717639e-06
"stanley",1.91431524943528e-05
"star",0.00021057467743788
"starbucks",2.87147287415292e-05
"stare",2.87147287415292e-05
"staring",2.87147287415292e-05
"stark",1.91431524943528e-05
"starring",9.57157624717639e-06
"stars",9.57157624717639e-05
"start",0.000516865117347525
"started",0.000363719897392703
"starter",1.91431524943528e-05
"starters",9.57157624717639e-06
"starting",0.000277575711168115
"starts",9.57157624717639e-05
"startup",1.91431524943528e-05
"starving",9.57157624717639e-06
"stash",1.91431524943528e-05
"state",0.000526436693594701
"stated",1.91431524943528e-05
"statement",8.61441862245875e-05
"statements",2.87147287415292e-05
"states",0.000134002067460469
"statewide",0
"stating",1.91431524943528e-05
"station",0.000114858914966117
"stations",3.82863049887055e-05
"statistics",9.57157624717639e-06
"stats",2.87147287415292e-05
"statue",1.91431524943528e-05
"status",6.70010337302347e-05
"stay",0.000258432558673762
"stayed",6.70010337302347e-05
"staying",0.000143573643707646
"stays",1.91431524943528e-05
"steadily",0
"steady",5.74294574830583e-05
"steak",4.78578812358819e-05
"steal",3.82863049887055e-05
"stealing",3.82863049887055e-05
"steam",1.91431524943528e-05
"steel",3.82863049887055e-05
"steelers",9.57157624717639e-06
"steep",9.57157624717639e-06
"stem",0
"step",0.000191431524943528
"stephanie",9.57157624717639e-06
"stephen",2.87147287415292e-05
"stepped",2.87147287415292e-05
"stepping",1.91431524943528e-05
"steps",9.57157624717639e-05
"stern",1.91431524943528e-05
"steve",4.78578812358819e-05
"steven",1.91431524943528e-05
"stewart",9.57157624717639e-06
"stick",0.00010528733871894
"sticker",1.91431524943528e-05
"stickers",9.57157624717639e-06
"sticking",9.57157624717639e-06
"sticks",9.57157624717639e-06
"sticky",1.91431524943528e-05
"still",0.000756154523526934
"stimulus",0
"stir",2.87147287415292e-05
"stirring",0
"stitch",9.57157624717639e-06
"stock",6.70010337302347e-05
"stocks",9.57157624717639e-06
"stoked",0
"stole",3.82863049887055e-05
"stolen",4.78578812358819e-05
"stomach",5.74294574830583e-05
"stone",7.65726099774111e-05
"stones",2.87147287415292e-05
"stood",2.87147287415292e-05
"stop",0.000392434626134232
"stopped",0.000162716796201999
"stopping",1.91431524943528e-05
"stops",1.91431524943528e-05
"storage",3.82863049887055e-05
"store",0.000277575711168115
"stored",9.57157624717639e-06
"stores",4.78578812358819e-05
"stories",0.00023928940617941
"storm",8.61441862245875e-05
"storms",1.91431524943528e-05
"story",0.000354148321145526
"storytelling",2.87147287415292e-05
"stout",1.91431524943528e-05
"straight",0.000162716796201999
"strain",0
"strained",0
"strange",9.57157624717639e-05
"stranger",1.91431524943528e-05
"strangers",1.91431524943528e-05
"strategic",9.57157624717639e-06
"strategies",9.57157624717639e-06
"strategy",4.78578812358819e-05
"strawberries",1.91431524943528e-05
"strawberry",1.91431524943528e-05
"streak",3.82863049887055e-05
"stream",2.87147287415292e-05
"streaming",0
"streams",0
"street",0.000191431524943528
"streets",2.87147287415292e-05
"strength",6.70010337302347e-05
"strengthen",1.91431524943528e-05
"strengths",1.91431524943528e-05
"stress",4.78578812358819e-05
"stressed",2.87147287415292e-05
"stressful",6.70010337302347e-05
"stretch",4.78578812358819e-05
"stretched",0
"strict",9.57157624717639e-06
"strictly",1.91431524943528e-05
"strike",5.74294574830583e-05
"strikes",2.87147287415292e-05
"striking",1.91431524943528e-05
"string",1.91431524943528e-05
"strings",2.87147287415292e-05
"strip",5.74294574830583e-05
"stroke",1.91431524943528e-05
"strong",0.000220146253685057
"stronger",0.00010528733871894
"strongest",9.57157624717639e-06
"strongly",2.87147287415292e-05
"struck",2.87147287415292e-05
"structure",1.91431524943528e-05
"structures",1.91431524943528e-05
"struggle",5.74294574830583e-05
"struggled",9.57157624717639e-06
"struggles",9.57157624717639e-06
"struggling",2.87147287415292e-05
"stuck",0.000162716796201999
"student",0.000162716796201999
"students",0.000392434626134232
"studied",9.57157624717639e-06
"studies",8.61441862245875e-05
"studio",8.61441862245875e-05
"studios",2.87147287415292e-05
"study",0.000114858914966117
"studying",5.74294574830583e-05
"stuff",0.000277575711168115
"stuffed",2.87147287415292e-05
"stumbled",0
"stunning",4.78578812358819e-05
"stupid",0.000124430491213293
"style",0.000153145219954822
"styles",2.87147287415292e-05
"sub",9.57157624717639e-06
"subject",8.61441862245875e-05
"subjects",0
"submission",9.57157624717639e-06
"submit",5.74294574830583e-05
"submitted",2.87147287415292e-05
"subsequent",9.57157624717639e-06
"substance",9.57157624717639e-06
"substantial",9.57157624717639e-06
"substitute",0
"subtle",1.91431524943528e-05
"suburban",1.91431524943528e-05
"suburbs",9.57157624717639e-06
"subway",2.87147287415292e-05
"succeed",2.87147287415292e-05
"succeeded",1.91431524943528e-05
"success",0.000162716796201999
"successful",0.000172288372449175
"successfully",9.57157624717639e-06
"such",0.000574294574830583
"suck",1.91431524943528e-05
"sucked",9.57157624717639e-06
"sucks",1.91431524943528e-05
"sudden",3.82863049887055e-05
"suddenly",7.65726099774111e-05
"sue",1.91431524943528e-05
"sued",1.91431524943528e-05
"suffer",2.87147287415292e-05
"suffered",9.57157624717639e-06
"suffering",3.82863049887055e-05
"sufficient",2.87147287415292e-05
"sugar",0.00010528733871894
"suggest",3.82863049887055e-05
"suggested",4.78578812358819e-05
"suggesting",1.91431524943528e-05
"suggestion",2.87147287415292e-05
"suggestions",4.78578812358819e-05
"suggests",9.57157624717639e-06
"suicide",2.87147287415292e-05
"suit",8.61441862245875e-05
"suite",9.57157624717639e-06
"suits",2.87147287415292e-05
"sullivan",9.57157624717639e-06
"sum",2.87147287415292e-05
"summary",1.91431524943528e-05
"summer",0.00023928940617941
"summers",0
"summit",1.91431524943528e-05
"sun",4.78578812358819e-05
"sunday",0.000325433592403997
"sundays",4.78578812358819e-05
"sunny",4.78578812358819e-05
"suns",9.57157624717639e-06
"sunset",4.78578812358819e-05
"sunshine",2.87147287415292e-05
"super",0.000134002067460469
"superintendent",0
"superior",2.87147287415292e-05
"supervisor",0
"supplies",3.82863049887055e-05
"supply",1.91431524943528e-05
"support",0.000421149354875761
"supported",2.87147287415292e-05
"supporter",9.57157624717639e-06
"supporters",4.78578812358819e-05
"supporting",8.61441862245875e-05
"supportive",1.91431524943528e-05
"supports",2.87147287415292e-05
"suppose",1.91431524943528e-05
"supposed",0.000143573643707646
"supposedly",0
"supreme",1.91431524943528e-05
"sure",0.00034457674489835
"surely",5.74294574830583e-05
"surf",9.57157624717639e-06
"surface",1.91431524943528e-05
"surgery",8.61441862245875e-05
"surprise",0.000153145219954822
"surprised",0.000134002067460469
"surprises",1.91431524943528e-05
"surprising",5.74294574830583e-05
"surprisingly",3.82863049887055e-05
"surrender",0
"surrounded",3.82863049887055e-05
"surrounding",1.91431524943528e-05
"surveillance",9.57157624717639e-06
"survey",2.87147287415292e-05
"surveys",0
"survival",3.82863049887055e-05
"survive",3.82863049887055e-05
"survived",3.82863049887055e-05
"survivor",9.57157624717639e-06
"survivors",9.57157624717639e-06
"susan",2.87147287415292e-05
"sushi",1.91431524943528e-05
"suspect",5.74294574830583e-05
"suspected",9.57157624717639e-06
"suspects",0
"suspended",3.82863049887055e-05
"suspension",1.91431524943528e-05
"suspicion",0
"suspicious",9.57157624717639e-06
"sustainable",1.91431524943528e-05
"sustained",0
"swallow",9.57157624717639e-06
"swap",2.87147287415292e-05
"swear",1.91431524943528e-05
"sweat",5.74294574830583e-05
"sweater",1.91431524943528e-05
"sweep",3.82863049887055e-05
"sweeping",0
"sweet",0.000220146253685057
"sweetie",0
"sweetness",2.87147287415292e-05
"swept",9.57157624717639e-06
"swift",9.57157624717639e-06
"swim",4.78578812358819e-05
"swimming",5.74294574830583e-05
"swing",3.82863049887055e-05
"swiss",1.91431524943528e-05
"switch",4.78578812358819e-05
"switched",1.91431524943528e-05
"sxsw",9.57157624717639e-06
"sydney",9.57157624717639e-06
"symbol",1.91431524943528e-05
"symphony",1.91431524943528e-05
"symptoms",2.87147287415292e-05
"syndrome",9.57157624717639e-06
"syracuse",1.91431524943528e-05
"syria",1.91431524943528e-05
"syrup",9.57157624717639e-06
"system",0.000287147287415292
"systems",2.87147287415292e-05
"t",6.70010337302347e-05
"tab",9.57157624717639e-06
"table",0.000134002067460469
"tables",1.91431524943528e-05
"tablet",3.82863049887055e-05
"tackle",3.82863049887055e-05
"tackles",0
"taco",9.57157624717639e-06
"tacos",1.91431524943528e-05
"tactics",0
"tad",9.57157624717639e-06
"tag",4.78578812358819e-05
"tags",0
"tail",2.87147287415292e-05
"take",0.000737011371032582
"taken",0.00023928940617941
"takes",0.000134002067460469
"taking",0.000440292507370114
"tale",2.87147287415292e-05
"talent",0.000134002067460469
"talented",9.57157624717639e-05
"talents",2.87147287415292e-05
"tales",1.91431524943528e-05
"talk",0.000335005168651173
"talked",0.000124430491213293
"talking",0.000382863049887055
"talks",5.74294574830583e-05
"tall",0.00010528733871894
"tampa",2.87147287415292e-05
"tan",2.87147287415292e-05
"tank",3.82863049887055e-05
"tap",9.57157624717639e-06
"tape",5.74294574830583e-05
"target",7.65726099774111e-05
"targeted",1.91431524943528e-05
"targets",0
"tart",9.57157624717639e-06
"task",7.65726099774111e-05
"tasks",1.91431524943528e-05
"taste",0.000124430491213293
"tasted",3.82863049887055e-05
"tastes",2.87147287415292e-05
"tasting",2.87147287415292e-05
"tasty",2.87147287415292e-05
"tattoo",1.91431524943528e-05
"tattoos",2.87147287415292e-05
"taught",0.000124430491213293
"tavern",1.91431524943528e-05
"tax",0.000134002067460469
"taxes",8.61441862245875e-05
"taxi",1.91431524943528e-05
"taxpayers",0
"taylor",5.74294574830583e-05
"tea",0.000162716796201999
"teach",8.61441862245875e-05
"teacher",0.000134002067460469
"teachers",0.000153145219954822
"teaches",2.87147287415292e-05
"teaching",0.000124430491213293
"team",0.000488150388605996
"teammate",9.57157624717639e-06
"teammates",2.87147287415292e-05
"teams",0.000191431524943528
"tear",4.78578812358819e-05
"tears",7.65726099774111e-05
"teaspoon",0
"tech",4.78578812358819e-05
"technical",1.91431524943528e-05
"technically",2.87147287415292e-05
"technique",9.57157624717639e-06
"techniques",9.57157624717639e-06
"technologies",9.57157624717639e-06
"technology",0.000124430491213293
"ted",3.82863049887055e-05
"teddy",9.57157624717639e-06
"tee",1.91431524943528e-05
"teen",5.74294574830583e-05
"teenage",1.91431524943528e-05
"teenager",1.91431524943528e-05
"teenagers",9.57157624717639e-06
"teens",2.87147287415292e-05
"teeth",8.61441862245875e-05
"telephone",0
"television",7.65726099774111e-05
"tell",0.00034457674489835
"telling",0.000258432558673762
"tells",6.70010337302347e-05
"temperature",1.91431524943528e-05
"temperatures",0
"temple",1.91431524943528e-05
"temporary",2.87147287415292e-05
"tempted",1.91431524943528e-05
"ten",9.57157624717639e-05
"tend",3.82863049887055e-05
"tendency",1.91431524943528e-05
"tender",9.57157624717639e-06
"tends",1.91431524943528e-05
"tennessee",2.87147287415292e-05
"tennis",2.87147287415292e-05
"tens",0
"tension",9.57157624717639e-06
"tent",1.91431524943528e-05
"tenure",9.57157624717639e-06
"tequila",1.91431524943528e-05
"term",7.65726099774111e-05
"terminal",0
"terms",5.74294574830583e-05
"terrible",0.00010528733871894
"terribly",1.91431524943528e-05
"terrific",1.91431524943528e-05
"territory",9.57157624717639e-06
"terror",2.87147287415292e-05
"terrorism",9.57157624717639e-06
"terrorist",0
"terry",9.57157624717639e-06
"test",0.000181859948696351
"testament",1.91431524943528e-05
"tested",3.82863049887055e-05
"testified",0
"testimony",9.57157624717639e-06
"testing",4.78578812358819e-05
"tests",6.70010337302347e-05
"texans",0
"texas",0.000114858914966117
"text",0.00010528733871894
"texted",9.57157624717639e-06
"texting",0
"texts",2.87147287415292e-05
"texture",1.91431524943528e-05
"th",0.000335005168651173
"thai",2.87147287415292e-05
"than",0.00103373023469505
"thank",0.000191431524943528
"thankful",3.82863049887055e-05
"thankfully",0
"thanks",0.000258432558673762
"thanksgiving",6.70010337302347e-05
"that",0.0128546268999579
"thatll",9.57157624717639e-06
"thats",0.00116773230215552
"the",0.024905241395153
"theater",6.70010337302347e-05
"theaters",1.91431524943528e-05
"theatre",1.91431524943528e-05
"theft",1.91431524943528e-05
"their",0.00229717829932233
"theirs",2.87147287415292e-05
"them",0.00221103411309774
"theme",4.78578812358819e-05
"themes",0
"themselves",0.000134002067460469
"then",0.00114858914966117
"theory",5.74294574830583e-05
"therapist",2.87147287415292e-05
"therapy",2.87147287415292e-05
"there",0.00261304031547915
"therefore",1.91431524943528e-05
"theres",0.000545579846089054
"these",0.000909299743481757
"they",0.00337876641525326
"theyd",5.74294574830583e-05
"theyll",9.57157624717639e-05
"theyre",0.000421149354875761
"theyve",8.61441862245875e-05
"thick",3.82863049887055e-05
"thin",6.70010337302347e-05
"thing",0.000536008269841878
"things",0.00109115969217811
"think",0.000545579846089054
"thinking",0.000488150388605996
"thinks",8.61441862245875e-05
"third",0.000134002067460469
"thirty",0
"this",0.00678624755924806
"thomas",7.65726099774111e-05
"thompson",1.91431524943528e-05
"thoroughly",1.91431524943528e-05
"those",0.000966729200964815
"thou",9.57157624717639e-06
"though",0.000507293541100348
"thought",0.000411577778628585
"thoughtful",1.91431524943528e-05
"thoughts",0.00010528733871894
"thousand",4.78578812358819e-05
"thousands",5.74294574830583e-05
"thread",9.57157624717639e-06
"threat",4.78578812358819e-05
"threaten",9.57157624717639e-06
"threatened",2.87147287415292e-05
"threatening",1.91431524943528e-05
"threats",0
"three",0.000516865117347525
"threw",2.87147287415292e-05
"thrilled",5.74294574830583e-05
"throat",3.82863049887055e-05
"through",0.0010528733871894
"throughout",9.57157624717639e-06
"throw",0.000124430491213293
"throwing",8.61441862245875e-05
"thrown",6.70010337302347e-05
"throws",9.57157624717639e-06
"thru",9.57157624717639e-06
"thumb",3.82863049887055e-05
"thumbs",2.87147287415292e-05
"thunder",1.91431524943528e-05
"thursday",0.000191431524943528
"thursdays",2.87147287415292e-05
"thus",9.57157624717639e-06
"thy",0
"ticket",6.70010337302347e-05
"tickets",0.000153145219954822
"tie",3.82863049887055e-05
"tied",7.65726099774111e-05
"ties",9.57157624717639e-06
"tiger",2.87147287415292e-05
"tigers",2.87147287415292e-05
"tight",4.78578812358819e-05
"til",9.57157624717639e-06
"till",3.82863049887055e-05
"tim",6.70010337302347e-05
"timbers",0
"time",0.00153145219954822
"timeline",0
"times",0.000545579846089054
"timing",3.82863049887055e-05
"timothy",0
"tin",9.57157624717639e-06
"tiny",9.57157624717639e-05
"tip",3.82863049887055e-05
"tips",3.82863049887055e-05
"tire",9.57157624717639e-06
"tired",0.000191431524943528
"tires",9.57157624717639e-06
"tissue",9.57157624717639e-06
"titanic",2.87147287415292e-05
"title",6.70010337302347e-05
"titled",0
"titles",9.57157624717639e-06
"to",0.0234216470768406
"toast",1.91431524943528e-05
"toasted",9.57157624717639e-06
"tobacco",0
"today",0.00115816072590834
"todays",0.000124430491213293
"todd",9.57157624717639e-06
"toddler",1.91431524943528e-05
"toe",1.91431524943528e-05
"toes",3.82863049887055e-05
"together",0.000603009303572112
"toilet",3.82863049887055e-05
"tokyo",1.91431524943528e-05
"told",0.000430720931122937
"toll",1.91431524943528e-05
"tom",9.57157624717639e-05
"tomato",4.78578812358819e-05
"tomatoes",2.87147287415292e-05
"tommy",2.87147287415292e-05
"tomorrow",0.000162716796201999
"tomorrows",9.57157624717639e-06
"ton",9.57157624717639e-06
"tone",3.82863049887055e-05
"tongue",4.78578812358819e-05
"tonight",0.000201003101190704
"tonights",1.91431524943528e-05
"tons",9.57157624717639e-06
"tony",5.74294574830583e-05
"too",0.00150273747080669
"took",0.000229717829932233
"tool",2.87147287415292e-05
"tools",5.74294574830583e-05
"top",0.000248860982426586
"topic",3.82863049887055e-05
"topics",1.91431524943528e-05
"topped",9.57157624717639e-06
"topping",0
"tops",9.57157624717639e-06
"torn",2.87147287415292e-05
"tornado",1.91431524943528e-05
"toronto",1.91431524943528e-05
"torture",1.91431524943528e-05
"toss",1.91431524943528e-05
"tossed",9.57157624717639e-06
"total",9.57157624717639e-05
"totally",0.000181859948696351
"touch",0.000114858914966117
"touchdowns",0
"touched",6.70010337302347e-05
"touches",1.91431524943528e-05
"touching",2.87147287415292e-05
"tough",0.000153145219954822
"tour",0.000162716796201999
"touring",9.57157624717639e-06
"tourism",0
"tourist",1.91431524943528e-05
