"keys","vals"
"dish",0.0156794425087108
"dishes",0.0188284518828452
"dislike",0.0154639175257732
"dismissed",0.0142857142857143
"disney",0.00746268656716418
"disorder",0.00949367088607595
"display",0.0201149425287356
"displayed",0.0223880597014925
"displays",0.0189873417721519
"dispute",0.0231958762886598
"distance",0.0208333333333333
"distant",0.00974025974025974
"distinct",0.00961538461538462
"distinction",0.0136363636363636
"distinctive",0.0138888888888889
"distracted",0.0174418604651163
"distress",0.0108695652173913
"distribution",0.0214285714285714
"district",0.00709555345316935
"districts",0.00235849056603774
"disturbing",0.00903614457831325
"dive",0.0296052631578947
"diverse",0.00852272727272727
"diversity",0.0360576923076923
"divide",0.0360576923076923
"divided",0.0178571428571429
"divine",0.00641025641025641
"diving",0.0122950819672131
"division",0.00958466453674121
"divorce",0.0204545454545455
"dj",0.00336322869955157
"dna",0.0138888888888889
"do",0.00835341627043575
"doc",0.0133928571428571
"doctor",0.0216186252771619
"doctors",0.0112612612612613
"document",0.00547445255474453
"documentary",0.0243506493506494
"documents",0.0138376383763838
"dodgers",0.00892857142857143
"doe",0.00961538461538462
"does",0.0131072274881517
"doesnt",0.0215726559581621
"dog",0.02460407239819
"dogs",0.0272435897435897
"doing",0.0173227065712427
"doll",0.009375
"dollar",0.0238515901060071
"dollars",0.0208333333333333
"dolphins",0.0403225806451613
"domain",0.0133928571428571
"domestic",0.0122282608695652
"dominant",0.0119047619047619
"dominated",0.0157894736842105
"don",0.0140845070422535
"donald",0.0142857142857143
"donate",0.0271739130434783
"donated",0.0284090909090909
"donation",0.015
"donations",0.0165441176470588
"done",0.0191965872733736
"donna",0.00882352941176471
"donors",0.00806451612903226
"dont",0.0104720295468877
"donuts",0.0138888888888889
"door",0.0224252491694352
"doors",0.0366541353383459
"dope",0.00646551724137931
"dose",0.00986842105263158
"dot",0.00815217391304348
"double",0.0176470588235294
"doubled",0.00949367088607595
"doubles",0.0180722891566265
"doubt",0.0220125786163522
"doubts",0.0125
"doug",0.0077319587628866
"dough",0.00735294117647059
"douglas",0.0075
"dow",0.00789473684210526
"down",0.0123429481507698
"download",0.0188679245283019
"downloaded",0.0120967741935484
"downs",0.01171875
"downstairs",0.0202702702702703
"downtown",0.0193836978131213
"dozen",0.015
"dozens",0.00581395348837209
"dr",0.0123287671232877
"draft",0.0187861271676301
"drafted",0.035377358490566
"drag",0.0350467289719626
"dragon",0.0077319587628866
"drain",0.00949367088607595
"drake",0.00757575757575758
"drama",0.0133928571428571
"dramatic",0.00487012987012987
"dramatically",0.0104166666666667
"drank",0.015625
"draw",0.0213068181818182
"drawing",0.0319767441860465
"drawn",0.01875
"draws",0.00925925925925926
"dream",0.0199733688415446
"dreamed",0.0267857142857143
"dreaming",0.0234375
"dreams",0.0258620689655172
"dress",0.0225903614457831
"dressed",0.0176056338028169
"dresses",0.0136363636363636
"dressing",0.0377697841726619
"drew",0.00855513307984791
"dried",0.0128205128205128
"drill",0.0205479452054795
"drink",0.0289948453608247
"drinking",0.0331168831168831
"drinks",0.0196078431372549
"drive",0.0204878048780488
"driven",0.0194805194805195
"driver",0.0176991150442478
"drivers",0.0235294117647059
"drives",0.0285714285714286
"driveway",0.0110294117647059
"driving",0.027906976744186
"drop",0.022972972972973
"dropped",0.0226700251889169
"dropping",0.0279503105590062
"drops",0.032051282051282
"drove",0.0295275590551181
"drug",0.0252100840336134
"drugs",0.0275735294117647
"drum",0.0304054054054054
"drummer",0.0136363636363636
"drums",0.0174418604651163
"drunk",0.0229885057471264
"dry",0.0133928571428571
"dt",0.0122950819672131
"du",0.0115384615384615
"duck",0.0119047619047619
"ducks",0.0043859649122807
"dude",0.00383304940374787
"dudes",0.00675675675675676
"due",0.00753768844221105
"duh",0.0127118644067797
"duke",0.0228658536585366
"dumb",0.00330396475770925
"dump",0.0102739726027397
"dumped",0.0394736842105263
"duncan",0.00986842105263158
"dunk",0.0115384615384615
"duo",0.0108695652173913
"during",0.00695637238062521
"dust",0.025
"dutch",0.00914634146341463
"duties",0.00892857142857143
"duty",0.0164835164835165
"dvd",0.0198675496688742
"dwight",0.0122950819672131
"dying",0.0266666666666667
"dylan",0.0185185185185185
"dynamic",0.0128205128205128
"e",0.0106707317073171
"each",0.0107045247494686
"eager",0.00630252100840336
"eagle",0.00961538461538462
"eagles",0.00742574257425743
"ear",0.0286624203821656
"earlier",0.00993377483443709
"earliest",0.0133928571428571
"early",0.01875
"earn",0.0151515151515152
"earned",0.0182291666666667
"earning",0.0178571428571429
"earnings",0.0056390977443609
"earrings",0.0127118644067797
"ears",0.0138036809815951
"earth",0.0168269230769231
"earthquake",0.017578125
"ease",0.0281954887218045
"easier",0.0214723926380368
"easiest",0.01171875
"easily",0.0151821862348178
"east",0.0146520146520147
"easter",0.0159151193633952
"eastern",0.0173611111111111
"easy",0.0148104265402844
"eat",0.0269973661106234
"eaten",0.0137614678899083
"eating",0.0211424332344214
"eats",0.03
"ebay",0.00815217391304348
"ebook",0.00882352941176471
"ebooks",0.0125
"economic",0.00751252086811352
"economics",0.0172413793103448
"economist",0.0101351351351351
"economists",0.00903614457831325
"economy",0.0189873417721519
"ed",0.00528169014084507
"eddie",0.0197368421052632
"edge",0.0120320855614973
"edges",0.005859375
"edit",0.0172413793103448
"edited",0.0104166666666667
"editing",0.015
"edition",0.0200534759358289
"editor",0.0183823529411765
"editorial",0.00961538461538462
"editors",0.00824175824175824
"educate",0.0122950819672131
"educated",0.0125
"education",0.0204471101417666
"educational",0.00986842105263158
"educators",0.0335820895522388
"edward",0.00635593220338983
"edwards",0.00652173913043478
"effect",0.015625
"effective",0.0126689189189189
"effectively",0.00619834710743802
"effects",0.0184859154929577
"efficiency",0.0214285714285714
"efficient",0.0142857142857143
"effort",0.0153785488958991
"efforts",0.00860091743119266
"eg",0.00986842105263158
"egg",0.0213607594936709
"eggs",0.0216346153846154
"ego",0.00914634146341463
"egypt",0.00903614457831325
"eh",0.00815217391304348
"eight",0.00635593220338983
"eighth",0.00517241379310345
"either",0.0207244212098581
"el",0.00717703349282297
"elaborate",0.01
"elbow",0.0105633802816901
"elderly",0.0199115044247788
"elected",0.00319148936170213
"election",0.0161987041036717
"elections",0.00728155339805825
"electric",0.00978260869565217
"electrical",0.0136363636363636
"electricity",0.0208333333333333
"electronic",0.00543478260869565
"electronics",0.0101351351351351
"elegant",0.0077319587628866
"element",0.0184426229508197
"elementary",0.00375
"elements",0.015
"elephant",0.0194805194805195
"elevator",0.0129310344827586
"eleven",0.0131578947368421
"eli",0.01
"eligible",0.0127118644067797
"eliminate",0.00872093023255814
"eliminated",0.0101351351351351
"eliminating",0.0119047619047619
"elite",0.00493421052631579
"elizabeth",0.0120967741935484
"ellen",0.0101351351351351
"ellis",0.0234375
"else",0.0242549143944198
"elses",0.00852272727272727
"elsewhere",0.00524475524475524
"em",0.00971502590673575
"email",0.0196368243243243
"emailed",0.0222772277227723
"emails",0.0182038834951456
"embarrassed",0.0245901639344262
"embarrassing",0.028125
"embassy",0.0136363636363636
"embrace",0.0260416666666667
"emerge",0.0119047619047619
"emerged",0.00721153846153846
"emergency",0.0046583850931677
"emerging",0.0275229357798165
"emily",0.00797872340425532
"emma",0.0245901639344262
"emotion",0.00815217391304348
"emotional",0.0028735632183908
"emotionally",0.00735294117647059
"emotions",0.022189349112426
"emphasis",0.00824175824175824
"empire",0.00735294117647059
"employed",0.00986842105263158
"employee",0.00649350649350649
"employees",0.0120967741935484
"employer",0.0296052631578947
"employers",0.0198675496688742
"employment",0.0160714285714286
"empty",0.0132978723404255
"en",0.00914634146341463
"enable",0.0258620689655172
"encounter",0.0142857142857143
"encourage",0.0228260869565217
"encouraged",0.0177165354330709
"encouragement",0.0335820895522388
"encouraging",0.0130434782608696
"end",0.010533035429301
"endangered",0.0136363636363636
"ended",0.0137729549248748
"ending",0.0206896551724138
"endless",0.00688073394495413
"endorsed",0.0136363636363636
"endorsement",0.0245901639344262
"ends",0.0224438902743142
"enemies",0.0077319587628866
"enemy",0.0108695652173913
"energy",0.0198237885462555
"enforcement",0.00308641975308642
"engage",0.0375
"engaged",0.0141509433962264
"engagement",0.0331858407079646
"engaging",0.0265486725663717
"engine",0.00503355704697987
"engineer",0.00882352941176471
"engineering",0.00619834710743802
"engineers",0.0168539325842697
"engines",0.0105633802816901
"england",0.00958466453674121
"english",0.0213068181818182
"enhance",0.01171875
"enjoy",0.0149082568807339
"enjoyable",0.0178571428571429
"enjoyed",0.0195439739413681
"enjoying",0.0114795918367347
"enjoys",0.0241935483870968
"enormous",0.00735294117647059
"enough",0.0143348623853211
"enrollment",0.0108695652173913
"ensemble",0.0113636363636364
"ensure",0.00675675675675676
"enter",0.0145027624309392
"entered",0.0220588235294118
"entering",0.0112781954887218
"enterprise",0.0135135135135135
"entertaining",0.0167910447761194
"entertainment",0.0137362637362637
"enthusiasm",0.0182926829268293
"entire",0.0202963917525773
"entirely",0.0214285714285714
"entitled",0.00797872340425532
"entrance",0.0227272727272727
"entrepreneur",0.0346153846153846
"entrepreneurs",0.0115384615384615
"entries",0.0216346153846154
"entry",0.0328947368421053
"environment",0.0203313253012048
"environmental",0.00283018867924528
"ep",0.00882352941176471
"epic",0.00403225806451613
"episode",0.0197368421052632
"episodes",0.0108695652173913
"equal",0.0182926829268293
"equality",0.0180722891566265
"equally",0.00528169014084507
"equipment",0.0239043824701195
"equipped",0.0254237288135593
"equity",0.009375
"equivalent",0.0161290322580645
"er",0.00806451612903226
"era",0.0226510067114094
"eric",0.0141509433962264
"error",0.0326086956521739
"errors",0.0296052631578947
"ers",0.0075
"escape",0.01875
"escaped",0.0101351351351351
"esp",0.0119047619047619
"especially",0.0177406199021207
"espn",0.00480769230769231
"espresso",0.0129310344827586
"essay",0.0178571428571429
"essence",0.00961538461538462
"essential",0.0113065326633166
"essentially",0.00531914893617021
"essex",0.0105633802816901
"est",0.01171875
"establish",0.00694444444444444
"established",0.015625
"establishment",0.0461538461538462
"estate",0.0271739130434783
"estimate",0.00568181818181818
"estimated",0.0166666666666667
"estimates",0.00657894736842105
"et",0.00694444444444444
"etc",0.0125628140703518
"eternal",0.00892857142857143
"ethical",0.0119047619047619
"ethics",0.0216346153846154
"ethnic",0.00961538461538462
"etsy",0.0119047619047619
"eu",0.00728155339805825
"eugene",0.0110294117647059
"euro",0.00707547169811321
"europe",0.0234375
"european",0.00520833333333333
"evaluate",0.0136363636363636
"evaluation",0.0120967741935484
"evans",0.00595238095238095
"eve",0.0208333333333333
"even",0.013787160706592
"evening",0.0232988165680473
"evenings",0.0108695652173913
"event",0.0215867158671587
"events",0.0254569190600522
"eventually",0.0132612966601179
"ever",0.0230564587644103
"every",0.0202404317958783
"everybody",0.0242395437262357
"everyday",0.0129310344827586
"everyone",0.018075445337059
"everyones",0.00480769230769231
"everything",0.0208240035826243
"everytime",0.00986842105263158
"everywhere",0.0278637770897833
"evidence",0.0116279069767442
"evil",0.00757575757575758
"evolution",0.0211267605633803
"evolved",0.0138888888888889
"ex",0.00609756097560976
"exact",0.0151515151515152
"exactly",0.0165847665847666
"exam",0.00524475524475524
"examine",0.01171875
"example",0.0103734439834025
"examples",0.00986842105263158
"exams",0.009375
"excellence",0.0208333333333333
"excellent",0.0072992700729927
"except",0.0151376146788991
"exception",0.012396694214876
"exceptional",0.0136363636363636
"excess",0.00882352941176471
"exchange",0.00789473684210526
"excited",0.00848868175765646
"excitement",0.0306122448979592
"exciting",0.0178571428571429
"exclusive",0.0122950819672131
"excuse",0.0185950413223141
"excuses",0.0296052631578947
"executed",0.0136363636363636
"execution",0.0113636363636364
"executive",0.0101351351351351
"executives",0.00657894736842105
"exercise",0.020392749244713
"exercises",0.0346153846153846
"exhausted",0.0130434782608696
"exhibit",0.0306122448979592
"exhibition",0.0142857142857143
"exhibits",0.0133928571428571
"exist",0.0234375
"existed",0.0264705882352941
"existence",0.0253378378378378
"existing",0.00403225806451613
"exists",0.0421348314606742
"exit",0.0165441176470588
"exotic",0.0127118644067797
"expand",0.0257142857142857
"expanded",0.00657894736842105
"expanding",0.0133928571428571
"expansion",0.0120967741935484
"expect",0.0252100840336134
"expectation",0.0272727272727273
"expectations",0.0252100840336134
"expected",0.0131271878646441
"expecting",0.02625
"expects",0.00457317073170732
"expense",0.0075
"expenses",0.00551470588235294
"expensive",0.0186915887850467
"experience",0.0198863636363636
"experienced",0.014018691588785
"experiences",0.0216942148760331
"experiencing",0.0154639175257732
"experiment",0.0294117647058824
"expert",0.0248815165876777
"expertise",0.0104166666666667
"experts",0.0189075630252101
"explain",0.0171319796954315
"explained",0.0132743362831858
"explaining",0.0333333333333333
"explains",0.0247933884297521
"explanation",0.01171875
"exploration",0.0131578947368421
"explore",0.0138888888888889
"exploring",0.00925925925925926
"explosion",0.00842696629213483
"expo",0.0223880597014925
"exposed",0.00604838709677419
"exposure",0.0193965517241379
"express",0.0196506550218341
"expressed",0.00493421052631579
"expression",0.00595238095238095
"extend",0.0348837209302326
"extended",0.0160427807486631
"extension",0.0113636363636364
"extensive",0.00862068965517241
"extent",0.0120967741935484
"extra",0.0169252468265162
"extraordinary",0.00694444444444444
"extreme",0.0100446428571429
"extremely",0.025
"eye",0.0213270142180095
"eyes",0.0177514792899408
"f",0.0158132530120482
"fa",0.0104166666666667
"fab",0.0110294117647059
"fabric",0.0107142857142857
"fabulous",0.00265957446808511
"face",0.0182470368059888
"facebook",0.0207920792079208
"faced",0.00847457627118644
"faces",0.0146648044692737
"facial",0.0454545454545455
"facilities",0.00462962962962963
"facility",0.0169683257918552
"facing",0.00865384615384615
"fact",0.0113493064312736
"factor",0.0140845070422535
"factors",0.0197368421052632
"factory",0.00551470588235294
"facts",0.0190677966101695
"faculty",0.0315126050420168
"fail",0.0243682310469314
"failed",0.0116666666666667
"failing",0.005
"fails",0.0101351351351351
"failure",0.0189530685920578
"failures",0.0122950819672131
"fair",0.0238853503184713
"fairly",0.0168161434977578
"fairy",0.0151515151515152
"faith",0.0219298245614035
"faithful",0.0168539325842697
"fake",0.00969827586206897
"fall",0.0246005046257359
"fallen",0.0171428571428571
"falling",0.0275229357798165
"falls",0.0259615384615385
"false",0.0108173076923077
"fam",0.00490196078431373
"fame",0.0190355329949239
"familiar",0.0151515151515152
"families",0.0130813953488372
"family",0.0202451132485262
"familys",0.00657894736842105
"famous",0.0124309392265193
"fan",0.0155398037077426
"fancy",0.0145161290322581
"fans",0.0233730522456462
"fantastic",0.00394736842105263
"fantasy",0.01036866359447
"far",0.0224731663685152
"fare",0.00824175824175824
"farm",0.0244082840236686
"farmer",0.0101351351351351
"farmers",0.00643776824034335
"farms",0.0153061224489796
"farther",0.0120967741935484
"fascinating",0.0110294117647059
"fashion",0.0214285714285714
"fast",0.0269576379974326
"faster",0.00903614457831325
"fastest",0.0119047619047619
"fat",0.0142980935875217
"fatal",0.0105633802816901
"fate",0.00531914893617021
"father",0.0140845070422535
"fathers",0.00753768844221105
"fault",0.0196335078534031
"fave",0.0102739726027397
"favor",0.0155601659751037
"favorite",0.0172360248447205
"favorites",0.0342857142857143
"fb",0.00291828793774319
"fbi",0.00524475524475524
"fda",0.01171875
"fear",0.021039603960396
"feared",0.0120967741935484
"fears",0.0184426229508197
"feast",0.0138888888888889
"feat",0.0113636363636364
"feature",0.024
"featured",0.0121951219512195
"features",0.0179521276595745
"featuring",0.00694444444444444
"feb",0.00723472668810289
"february",0.0149667405764967
"fed",0.0243243243243243
"federal",0.00403225806451613
"federation",0.0129310344827586
"fee",0.0209302325581395
"feed",0.0250836120401338
"feedback",0.021551724137931
"feeding",0.00806451612903226
"feel",0.0146540027137042
"feeling",0.0183215130023641
"feelings",0.0172413793103448
"feels",0.0224550898203593
"fees",0.00852272727272727
"feet",0.0232974910394265
"fell",0.0192307692307692
"fellow",0.00759493670886076
"felony",0.01
"felt",0.0175021607605877
"female",0.00804289544235925
"females",0.0078125
"fence",0.03125
"ferry",0.0113636363636364
"fest",0.0121951219512195
"festival",0.0249445676274945
"festivals",0.0272727272727273
"fever",0.00688073394495413
"few",0.0130113930605904
"fewer",0.0110837438423645
"fiber",0.00815217391304348
"fiction",0.0157563025210084
"field",0.0171546203110704
"fielder",0.0125
"fields",0.0120967741935484
"fiesta",0.0136363636363636
"fifteen",0.0277777777777778
"fifth",0.00524475524475524
"fifty",0.0131578947368421
"fight",0.0275735294117647
"fighter",0.0101351351351351
"fighting",0.0242587601078167
"fights",0.0255681818181818
"figure",0.0111275964391691
"figured",0.0169172932330827
"figures",0.0101351351351351
"figuring",0.0245901639344262
"file",0.02
"filed",0.00694444444444444
"files",0.0338345864661654
"filing",0.00652173913043478
"fill",0.0203804347826087
"filled",0.00831485587583148
"filling",0.0216346153846154
"film",0.020470053070508
"filmed",0.0272727272727273
"filming",0.0284810126582278
"films",0.0236220472440945
"final",0.0188311688311688
"finale",0.018
"finally",0.0239463601532567
"finals",0.0165929203539823
"finance",0.00336322869955157
"finances",0.00892857142857143
"financial",0.0128289473684211
"financially",0.0113636363636364
"financing",0.00903614457831325
"find",0.0124214734437464
"finding",0.0229007633587786
"findings",0.00688073394495413
"finds",0.0227272727272727
"fine",0.0242195909580194
"fines",0.0133928571428571
"finest",0.00806451612903226
"finger",0.016304347826087
"fingers",0.0180412371134021
"finish",0.0166435506241331
"finished",0.0186688311688312
"finishes",0.0129310344827586
"finishing",0.0288461538461538
"fire",0.024346257889991
"fired",0.0266798418972332
"firefighters",0.0107142857142857
"fires",0.00903614457831325
"fireworks",0.0127118644067797
"firing",0.0164835164835165
"firm",0.0163834951456311
"firmly",0.0115384615384615
"firms",0.00641025641025641
"first",0.0187108377813878
"firstround",0.00925925925925926
"fiscal",0.00824175824175824
"fish",0.0273512476007678
"fisher",0.00815217391304348
"fishing",0.0204081632653061
"fit",0.0266903914590747
"fitness",0.0174418604651163
"fits",0.0185950413223141
"fitting",0.025
"fitzgerald",0.0133928571428571
"five",0.0119485294117647
"fix",0.0302795031055901
"fixed",0.0346153846153846
"fixing",0.0241935483870968
"fl",0.00925925925925926
"fla",0.00872093023255814
"flag",0.0317796610169492
"flags",0.0277777777777778
"flames",0.0111940298507463
"flash",0.0206896551724138
"flat",0.0158898305084746
"flavor",0.014367816091954
"flavors",0.00967741935483871
"flaws",0.0120967741935484
"fled",0.0120967741935484
"fleet",0.0110294117647059
"flesh",0.00669642857142857
"flew",0.05
"flexibility",0.0122950819672131
"flexible",0.0110294117647059
"flies",0.0107142857142857
"flight",0.0270618556701031
"flights",0.0185950413223141
"flip",0.0198675496688742
"flipping",0.0131578947368421
"float",0.0122950819672131
"floating",0.0321428571428571
"flood",0.01171875
"flooding",0.0245901639344262
"floor",0.0216346153846154
"floors",0.00961538461538462
"florence",0.0133928571428571
"florida",0.0164835164835165
"flour",0.00357142857142857
"flow",0.0215311004784689
"flower",0.0106132075471698
"flowers",0.0134271099744246
"flowing",0.0111940298507463
"floyd",0.0102739726027397
"flu",0.0462962962962963
"fluffy",0.0127118644067797
"fluid",0.0129310344827586
"fly",0.0318302387267905
"flyers",0.0127118644067797
"flying",0.0432692307692308
"fm",0.0127118644067797
"foam",0.0127118644067797
"focus",0.0164835164835165
"focused",0.0125
"focuses",0.0110294117647059
"focusing",0.00614754098360656
"foil",0.0107142857142857
"fold",0.0164835164835165
"folk",0.00707547169811321
"folks",0.0236686390532544
"follow",0.00705394190871369
"followed",0.0174927113702624
"follower",0.00480769230769231
"followers",0.00317796610169492
"following",0.0116626794258373
"follows",0.00612244897959184
"food",0.0185659411011524
"foods",0.0345744680851064
"fool",0.00551470588235294
"foolish",0.0258620689655172
"fools",0.0168539325842697
"foot",0.012881679389313
"footage",0.0360576923076923
"football",0.024904214559387
"for",0.0101412388872957
"force",0.0184248554913295
"forced",0.0120643431635389
"forces",0.0169172932330827
"forcing",0.0319148936170213
"ford",0.00301204819277108
"forecast",0.0141509433962264
"foreclosure",0.00903614457831325
"foreign",0.0222039473684211
"forest",0.010989010989011
"forever",0.0107913669064748
"forget",0.014472190692395
"forgetting",0.05
"forgive",0.0364583333333333
"forgiveness",0.00974025974025974
"forgot",0.00867052023121387
"forgotten",0.0236842105263158
"fork",0.00949367088607595
"form",0.0123626373626374
"formal",0.01171875
"format",0.0267857142857143
"formed",0.0101351351351351
"former",0.00537634408602151
"formerly",0.0205479452054795
"forms",0.0236486486486486
"formula",0.0264705882352941
"fort",0.00819672131147541
"forth",0.0227272727272727
"fortunate",0.0296052631578947
"fortunately",0.0148514851485149
"fortune",0.0132743362831858
"forum",0.0260416666666667
"forward",0.00648414985590778
"foster",0.0177514792899408
"fought",0.0428571428571429
"foul",0.017578125
"found",0.0133976420150054
"foundation",0.0169491525423729
"foundations",0.0136363636363636
"founded",0.020979020979021
"founder",0.00460122699386503
"founding",0.0263157894736842
"fountain",0.0133928571428571
"four",0.0124087591240876
"fourth",0.00882352941176471
"fouryear",0.0138888888888889
"fox",0.0156794425087108
"frame",0.0471698113207547
"france",0.0230263157894737
"franchise",0.0165745856353591
"francis",0.00862068965517241
"francisco",0.0170886075949367
"frank",0.0075503355704698
"franklin",0.00595238095238095
"frankly",0.0153061224489796
"fraud",0.0223880597014925
"freak",0.015
"freaking",0.00407608695652174
"fred",0.0115384615384615
"free",0.0180439330543933
"freedom",0.0229805013927577
"freelance",0.0133928571428571
"freely",0.01171875
"freeze",0.00815217391304348
"freezer",0.0104166666666667
"freezing",0.00842696629213483
"french",0.00979477611940298
"frequent",0.00862068965517241
"frequently",0.00474683544303797
"fresh",0.0266497461928934
"freshly",0.0131578947368421
"freshman",0.00418994413407821
"fri",0.0102739726027397
"friday",0.0180254476908577
"fridays",0.00955414012738853
"fridge",0.00652173913043478
"fried",0.0180288461538462
"friend",0.0183923705722071
"friendly",0.0109756097560976
"friends",0.0169233524355301
"friendship",0.0161870503597122
"fries",0.0136363636363636
"fringe",0.0125
"from",0.0112318398241973
"front",0.0154067378800329
"frosting",0.0125
"frozen",0.0143312101910828
"fruit",0.01875
"fruits",0.012396694214876
"frustrated",0.0254237288135593
"frustrating",0.0234375
"frustration",0.0227272727272727
"fry",0.0208333333333333
"ft",0.00652173913043478
"fudge",0.0131578947368421
"fuel",0.00991189427312775
"fulfill",0.0346153846153846
"full",0.0161839863713799
"fulltime",0.0076530612244898
"fully",0.0151734104046243
"fun",0.0138325341202508
"function",0.0304054054054054
"functions",0.0214285714285714
"fund",0.0037037037037037
"fundamental",0.00949367088607595
"funded",0.00707547169811321
"funding",0.00793650793650794
"fundraiser",0.0264705882352941
"fundraising",0.00742574257425743
"funds",0.0128571428571429
"funeral",0.0180722891566265
"funk",0.0238095238095238
"funniest",0.0125
"funny",0.0139432485322896
"furious",0.0129310344827586
"furniture",0.0332278481012658
"further",0.0133928571428571
"future",0.0177752293577982
"g",0.00622923588039867
"ga",0.00735294117647059
"gaga",0.00974025974025974
"gain",0.0253378378378378
"gained",0.0147058823529412
"gaining",0.0189873417721519
"gains",0.00619834710743802
"gala",0.0133928571428571
"galaxy",0.00986842105263158
"galleries",0.025
"gallery",0.02625
"gallon",0.0075
"gallons",0.0136363636363636
"gambling",0.00903614457831325
"game",0.0153095185267362
"games",0.0198971304818625
"gaming",0.00815217391304348
"gang",0.00847457627118644
"gap",0.0258620689655172
"gaps",0.0133928571428571
"garage",0.0174418604651163
"garbage",0.0277777777777778
"garcia",0.00882352941176471
"garden",0.020935960591133
"gardening",0.0110294117647059
"gardens",0.00480769230769231
"garlic",0.0101809954751131
"gary",0.00384615384615385
"gas",0.0217391304347826
"gasoline",0.01
"gate",0.035
"gates",0.0222772277227723
"gather",0.0252100840336134
"gathered",0.0151006711409396
"gathering",0.015
"gave",0.0149082568807339
"gay",0.0196078431372549
"gb",0.0129310344827586
"gear",0.0204081632653061
"geek",0.0131578947368421
"gem",0.0245901639344262
"gen",0.00974025974025974
"gender",0.0170454545454545
"gene",0.0122950819672131
"general",0.0146004098360656
"generally",0.0148026315789474
"generals",0.0129310344827586
"generate",0.00872093023255814
"generated",0.0170454545454545
"generating",0.0136363636363636
"generation",0.0131578947368421
"generations",0.00675675675675676
"generous",0.006
"genius",0.0193548387096774
"genre",0.00510204081632653
"gentle",0.00694444444444444
"gentleman",0.0491803278688525
"gently",0.00568181818181818
"genuine",0.00903614457831325
"george",0.0163366336633663
"georgia",0.00428571428571429
"german",0.00717703349282297
"germany",0.0148026315789474
"gesture",0.0131578947368421
"get",0.0100708881466839
"gets",0.0276731927710843
"getting",0.0205272255834054
"ghost",0.0192307692307692
"giant",0.00273722627737226
"giants",0.0101010101010101
"gift",0.0251597444089457
"gifted",0.0125
"gifts",0.0165929203539823
"gig",0.0357142857142857
"gilbert",0.00714285714285714
"gin",0.0127118644067797
"ginger",0.0192307692307692
"gingrich",0.0109489051094891
"girl",0.0147362978283351
"girlfriend",0.0228260869565217
"girlfriends",0.0125
"girls",0.0163934426229508
"give",0.011086118251928
"giveaway",0.00572519083969466
"given",0.0170168067226891
"gives",0.0164319248826291
"giving",0.0210583153347732
"glad",0.0109990834097159
"glass",0.0181086519114688
"glasses",0.0196078431372549
"glee",0.00806451612903226
"glen",0.0120967741935484
"glenn",0.02
"glimpse",0.0194805194805195
"glitter",0.0107142857142857
"global",0.0077120822622108
"globe",0.00728155339805825
"glorious",0.0078125
"glory",0.0198412698412698
"gloves",0.0202702702702703
"glow",0.0234375
"glue",0.009375
"glued",0.0258620689655172
"gm",0.0119047619047619
"go",0.0106021816562778
"goal",0.0179874869655892
"goalie",0.0136363636363636
"goals",0.0241502683363148
"goat",0.0145631067961165
"god",0.0142441860465116
"gods",0.0124653739612188
"goes",0.0196740858505564
"goin",0.00407608695652174
"going",0.00569294809010774
"gold",0.023121387283237
"golden",0.0176701570680628
"golf",0.0138888888888889
"gone",0.028175313059034
"gonna",0.00483558994197292
"gonzalez",0.0105633802816901
"good",0.0159560497285939
"goodbye",0.0225563909774436
"goodies",0.0105633802816901
"goodness",0.00867052023121387
"goodnight",0.00431034482758621
"goods",0.0137195121951219
"google",0.0224471830985915
"gop",0.0101694915254237
"gordon",0.00688073394495413
"gorgeous",0.00436046511627907
"gosh",0.00806451612903226
"gospel",0.0160714285714286
"gossip",0.0267857142857143
"got",0.012167354489825
"gotta",0.00670498084291188
"gotten",0.0367847411444142
"gourmet",0.0138888888888889
"gov",0.00449101796407186
"government",0.00962187711006077
"governments",0.00315126050420168
"governor",0.00675675675675676
"governors",0.00547445255474453
"gps",0.0110294117647059
"gr",0.0129310344827586
"grab",0.03
"grabbed",0.0127118644067797
"grace",0.0124172185430464
"grad",0.00914634146341463
"grade",0.0206611570247934
"grades",0.0133928571428571
"graduate",0.0311059907834101
"graduated",0.0129310344827586
"graduates",0.0113636363636364
"graduating",0.0214285714285714
"graduation",0.0159574468085106
"graham",0.00721153846153846
"grain",0.00842696629213483
"grains",0.0127118644067797
"grams",0.0111940298507463
"grand",0.0207100591715976
"grandchildren",0.0110294117647059
"grandfather",0.00824175824175824
"grandma",0.0119047619047619
"grandmother",0.0121951219512195
"grandparents",0.0078125
"granite",0.0119047619047619
"grant",0.0303643724696356
"granted",0.0184049079754601
"grants",0.0137614678899083
"grapes",0.0133928571428571
"graphic",0.0315126050420168
"graphics",0.0125
"grasp",0.0241935483870968
"grass",0.0182926829268293
"grateful",0.0205479452054795
"gratitude",0.0230769230769231
"grave",0.0174418604651163
"gravity",0.0138888888888889
"gray",0.00398936170212766
"great",0.0156544700113165
"greater",0.00923076923076923
"greatest",0.0120967741935484
"greatly",0.00797872340425532
"greece",0.0200892857142857
"greek",0.00436046511627907
"green",0.0208664546899841
"greens",0.0148514851485149
"greg",0.00384615384615385
"gregory",0.0111940298507463
"grew",0.0084985835694051
"grey",0.00909090909090909
"grid",0.0277777777777778
"grief",0.00925925925925926
"griffin",0.00625
"grill",0.0194805194805195
